PLAYER,TEAM,MATCH UP,GAME DATE,WL,MIN,PTS,FGM,FGA,FGP,ThreePM,ThreePA,ThreePP,FTM,FTA,FTP,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PlusMinus,FP
Wilson Chandler,BKN,BKN @ SAS,12/19/2019,L,24,8,3,7,42.9,0,3,0.0,2,2,100,0,2,2,0,1,0,1,1,-21,12.4
Derrick White,SAS,SAS vs. BKN,12/19/2019,W,21,13,5,6,83.3,2,2,100,1,1,100,0,5,5,3,3,1,3,1,26,32.5
Giannis Antetokounmpo,MIL,MIL vs. LAL,12/19/2019,W,32,34,11,19,57.9,5,8,62.5,7,10,70.0,3,8,11,7,1,1,4,5,7,59.7
Wesley Matthews,MIL,MIL vs. LAL,12/19/2019,W,31,13,4,9,44.4,3,7,42.9,2,4,50.0,1,3,4,2,3,1,2,4,3,30.8
LaMarcus Aldridge,SAS,SAS vs. BKN,12/19/2019,W,32,20,9,17,52.9,0,2,0.0,2,2,100,4,6,10,2,1,4,1,2,0,49.0
Dejounte Murray,SAS,SAS vs. BKN,12/19/2019,W,27,13,5,7,71.4,1,2,50.0,2,2,100,2,4,6,5,3,0,1,1,-13,35.7
David Nwaba,BKN,BKN @ SAS,12/19/2019,L,16,4,0,2,0.0,0,2,0.0,4,4,100,0,2,2,2,1,1,0,3,-2,15.4
Taurean Prince,BKN,BKN @ SAS,12/19/2019,L,31,9,3,9,33.3,0,5,0.0,3,3,100,0,7,7,0,2,1,3,3,1,23.4
Jayson Tatum,BOS,BOS @ DAL,12/18/2019,W,37,24,10,23,43.5,2,10,20.0,2,3,66.7,2,6,8,1,0,1,3,3,-2,35.1
Lauri Markkanen,CHI,CHI @ WAS,12/18/2019,W,37,31,12,19,63.2,5,10,50.0,2,2,100,1,8,9,1,1,1,2,3,17,47.3
Troy Brown Jr.,WAS,WAS vs. CHI,12/18/2019,L,22,10,3,8,37.5,2,5,40.0,2,4,50.0,1,5,6,2,3,0,2,1,5,27.2
Garrison Mathews,WAS,WAS vs. CHI,12/18/2019,L,12,5,1,3,33.3,0,2,0.0,3,3,100,1,3,4,0,0,0,0,0,10,9.8
Coby White,CHI,CHI @ WAS,12/18/2019,W,18,3,1,6,16.7,1,4,25.0,0,0,-,0,3,3,0,0,0,0,0,-9,6.6
Denzel Valentine,CHI,CHI @ WAS,12/18/2019,W,8,5,2,6,33.3,1,4,25.0,0,0,-,0,1,1,0,1,0,1,1,-8,8.2
Skal Labissiere,POR,POR vs. GSW,12/18/2019,W,14,10,3,6,50.0,0,1,0.0,4,4,100,2,5,7,0,0,0,0,5,6,18.4
Glenn Robinson III,GSW,GSW @ POR,12/18/2019,L,30,17,6,13,46.2,5,7,71.4,0,0,-,2,2,4,0,0,1,1,3,0,23.8
Marquese Chriss,GSW,GSW @ POR,12/18/2019,L,17,10,2,2,100,0,0,-,6,9,66.7,5,5,10,1,0,1,1,1,-1,25.5
Omari Spellman,GSW,GSW @ POR,12/18/2019,L,11,5,2,5,40.0,0,0,-,1,2,50.0,3,3,6,0,0,1,0,1,-4,15.2
Jordan Poole,GSW,GSW @ POR,12/18/2019,L,9,2,1,3,33.3,0,2,0.0,0,0,-,0,0,0,0,0,0,0,1,-5,2.0
D'Angelo Russell,GSW,GSW @ POR,12/18/2019,L,33,26,9,23,39.1,5,12,41.7,3,4,75.0,0,1,1,7,1,2,1,1,-13,45.7
Zach LaVine,CHI,CHI @ WAS,12/18/2019,W,44,24,6,23,26.1,1,8,12.5,11,11,100,1,4,5,5,3,0,3,2,9,43.5
Maxi Kleber,DAL,DAL vs. BOS,12/18/2019,L,21,7,2,4,50.0,1,3,33.3,2,2,100,1,1,2,0,0,3,0,4,-16,18.4
Seth Curry,DAL,DAL vs. BOS,12/18/2019,L,25,20,8,13,61.5,4,8,50.0,0,0,-,1,3,4,2,0,0,2,3,-10,25.8
Jalen Brunson,DAL,DAL vs. BOS,12/18/2019,L,31,10,4,13,30.8,2,6,33.3,0,0,-,1,6,7,11,0,0,3,0,-12,31.9
Delon Wright,DAL,DAL vs. BOS,12/18/2019,L,17,6,2,3,66.7,0,0,-,2,2,100,1,2,3,4,2,0,0,0,4,21.6
Dorian Finney-Smith,DAL,DAL vs. BOS,12/18/2019,L,33,8,2,7,28.6,2,5,40.0,2,2,100,0,5,5,0,2,2,0,1,8,26.0
Tim Hardaway Jr.,DAL,DAL vs. BOS,12/18/2019,L,30,13,4,17,23.5,3,10,30.0,2,2,100,1,2,3,2,1,0,0,2,1,22.6
Kristaps Porzingis,DAL,DAL vs. BOS,12/18/2019,L,38,23,8,19,42.1,2,7,28.6,5,8,62.5,3,10,13,2,1,3,2,6,6,51.6
Jaylen Brown,BOS,BOS @ DAL,12/18/2019,W,35,26,8,18,44.4,2,8,25.0,8,8,100,2,7,9,0,1,1,3,3,4,39.8
Daniel Theis,BOS,BOS @ DAL,12/18/2019,W,22,2,1,3,33.3,0,1,0.0,0,0,-,2,5,7,1,1,1,1,4,-14,16.9
Kris Dunn,CHI,CHI @ WAS,12/18/2019,W,35,15,5,10,50.0,1,2,50.0,4,6,66.7,1,4,5,5,1,0,2,6,6,29.5
Wendell Carter Jr.,CHI,CHI @ WAS,12/18/2019,W,39,9,3,8,37.5,0,0,-,3,4,75.0,3,6,9,2,1,3,2,4,3,32.8
Isaac Bonga,WAS,WAS vs. CHI,12/18/2019,L,20,2,1,1,100,0,0,-,0,0,-,1,5,6,0,0,0,1,4,-14,8.2
Davis Bertans,WAS,WAS vs. CHI,12/18/2019,L,37,26,8,15,53.3,7,13,53.8,3,3,100,1,6,7,1,1,1,1,2,-6,40.9
Admiral Schofield,WAS,WAS vs. CHI,12/18/2019,L,18,5,2,8,25.0,1,6,16.7,0,0,-,0,4,4,2,3,1,0,2,3,24.8
Anzejs Pasecniks,WAS,WAS vs. CHI,12/18/2019,L,28,9,3,7,42.9,0,0,-,3,4,75.0,4,4,8,1,0,0,2,3,17,18.1
Derrick Favors,NOP,NOP @ MIN,12/18/2019,W,21,6,2,2,100,0,0,-,2,2,100,1,10,11,0,0,1,1,1,4,21.2
Jordan Bell,MIN,MIN vs. NOP,12/18/2019,L,11,6,3,4,75.0,0,0,-,0,0,-,1,0,1,1,1,1,1,2,-6,13.7
Josh Okogie,MIN,MIN vs. NOP,12/18/2019,L,26,3,1,7,14.3,1,5,20.0,0,0,-,1,2,3,1,0,0,1,1,2,7.1
Robert Covington,MIN,MIN vs. NOP,12/18/2019,L,30,15,5,17,29.4,3,11,27.3,2,3,66.7,2,5,7,2,3,1,1,2,5,37.4
Treveon Graham,MIN,MIN vs. NOP,12/18/2019,L,22,10,4,8,50.0,2,4,50.0,0,2,0.0,1,5,6,0,1,0,0,2,-8,20.2
Nickeil Alexander-Walker,NOP,NOP @ MIN,12/18/2019,W,7,0,0,1,0.0,0,0,-,0,0,-,0,3,3,2,0,2,1,0,-4,11.6
Kenrich Williams,NOP,NOP @ MIN,12/18/2019,W,20,0,0,2,0.0,0,1,0.0,0,0,-,1,2,3,0,0,0,1,2,3,2.6
Jaxson Hayes,NOP,NOP @ MIN,12/18/2019,W,14,3,1,2,50.0,0,0,-,1,2,50.0,1,3,4,1,0,0,0,3,-6,9.3
E'Twaun Moore,NOP,NOP @ MIN,12/18/2019,W,18,7,3,7,42.9,1,2,50.0,0,0,-,1,4,5,3,1,0,0,2,-8,20.5
Isaiah Thomas,WAS,WAS vs. CHI,12/18/2019,L,31,16,5,15,33.3,3,9,33.3,3,4,75.0,0,2,2,1,0,0,3,0,-6,16.9
Ish Smith,WAS,WAS vs. CHI,12/18/2019,L,33,6,3,10,30.0,0,1,0.0,0,0,-,1,4,5,6,0,0,0,0,13,21.0
Shaquille Harrison,CHI,CHI @ WAS,12/18/2019,W,6,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,1,0.0
Daniel Gafford,CHI,CHI @ WAS,12/18/2019,W,11,2,1,1,100,0,0,-,0,0,-,0,1,1,1,0,1,0,2,-6,7.7
Ryan Arcidiacono,CHI,CHI @ WAS,12/18/2019,W,14,2,1,3,33.3,0,2,0.0,0,0,-,0,4,4,3,0,0,1,0,-2,10.3
Andrew Wiggins,MIN,MIN vs. NOP,12/18/2019,L,42,27,9,23,39.1,2,6,33.3,7,9,77.8,2,5,7,0,2,0,4,3,-4,37.4
Shabazz Napier,MIN,MIN vs. NOP,12/18/2019,L,21,10,4,10,40.0,0,5,0.0,2,3,66.7,0,2,2,6,0,1,0,0,-19,24.4
Keita Bates-Diop,MIN,MIN vs. NOP,12/18/2019,L,19,3,1,6,16.7,0,2,0.0,1,2,50.0,0,4,4,0,1,0,0,0,-15,10.8
Lonzo Ball,NOP,NOP @ MIN,12/18/2019,W,21,10,4,10,40.0,2,7,28.6,0,0,-,2,4,6,6,0,0,4,4,11,22.2
Jrue Holiday,NOP,NOP @ MIN,12/18/2019,W,33,18,5,20,25.0,3,6,50.0,5,7,71.4,2,1,3,3,2,0,2,1,-7,30.1
JJ Redick,NOP,NOP @ MIN,12/18/2019,W,30,12,4,10,40.0,2,4,50.0,2,2,100,0,2,2,1,0,0,1,1,16,14.9
Gorgui Dieng,MIN,MIN vs. NOP,12/18/2019,L,24,13,5,7,71.4,1,3,33.3,2,4,50.0,3,5,8,1,0,0,0,5,-5,24.1
Mike Scott,PHI,PHI vs. MIA,12/18/2019,L,11,3,1,6,16.7,1,6,16.7,0,0,-,0,1,1,0,1,0,1,0,-21,6.2
Ryan Broekhoff,DAL,DAL vs. BOS,12/18/2019,L,1,5,1,1,100,1,1,100,2,3,66.7,0,0,0,0,0,0,0,2,4,5.0
Kemba Walker,BOS,BOS @ DAL,12/18/2019,W,36,32,9,18,50.0,5,10,50.0,9,11,81.8,0,5,5,3,0,1,4,1,9,41.5
OG Anunoby,TOR,TOR @ DET,12/18/2019,W,35,19,7,12,58.3,2,5,40.0,3,3,100,0,8,8,3,0,1,2,4,9,34.1
Bruce Brown,DET,DET vs. TOR,12/18/2019,L,20,12,5,8,62.5,1,2,50.0,1,2,50.0,1,2,3,2,0,0,4,3,-7,14.6
Malcolm Miller,TOR,TOR @ DET,12/18/2019,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0.0
Luke Kennard,DET,DET vs. TOR,12/18/2019,L,32,7,2,5,40.0,2,4,50.0,1,2,50.0,0,2,2,3,0,0,0,0,-13,13.9
Chris Boucher,TOR,TOR @ DET,12/18/2019,W,6,2,0,2,0.0,0,1,0.0,2,2,100,0,1,1,0,0,0,0,0,-3,3.2
Thon Maker,DET,DET vs. TOR,12/18/2019,L,4,0,0,0,-,0,0,-,0,0,-,0,2,2,0,0,0,0,0,3,2.4
Patrick McCaw,TOR,TOR @ DET,12/18/2019,W,27,2,1,3,33.3,0,2,0.0,0,0,-,0,3,3,2,0,0,0,0,1,8.6
Norman Powell,TOR,TOR @ DET,12/18/2019,W,33,9,2,7,28.6,1,4,25.0,4,4,100,1,2,3,3,0,0,2,1,11,15.1
Langston Galloway,DET,DET vs. TOR,12/18/2019,L,22,6,2,7,28.6,1,6,16.7,1,2,50.0,1,3,4,0,4,0,1,2,1,21.8
Marc Gasol,TOR,TOR @ DET,12/18/2019,W,8,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,2,0,0,0,4,7.2
Markieff Morris,DET,DET vs. TOR,12/18/2019,L,16,2,1,5,20.0,0,4,0.0,0,0,-,0,4,4,1,0,0,1,2,1,7.3
Kyle Lowry,TOR,TOR @ DET,12/18/2019,W,39,20,5,17,29.4,3,6,50.0,7,8,87.5,3,7,10,10,2,1,3,2,15,53.0
Tony Snell,DET,DET vs. TOR,12/18/2019,L,26,5,2,9,22.2,1,8,12.5,0,0,-,0,4,4,3,1,0,0,2,-14,17.3
Jacob Evans,GSW,GSW @ POR,12/18/2019,L,12,2,1,6,16.7,0,1,0.0,0,0,-,1,0,1,1,0,1,0,2,-2,7.7
Eric Paschall,GSW,GSW @ POR,12/18/2019,L,18,11,5,10,50.0,1,4,25.0,0,0,-,2,2,4,2,1,0,1,3,-2,20.8
Carmelo Anthony,POR,POR vs. GSW,12/18/2019,W,30,17,7,17,41.2,1,4,25.0,2,2,100,1,7,8,0,2,2,1,1,2,37.6
Draymond Green,GSW,GSW @ POR,12/18/2019,L,29,7,2,6,33.3,1,1,100,2,4,50.0,0,5,5,2,3,0,0,1,-8,25.0
Jonas Valanciunas,MEM,MEM @ OKC,12/18/2019,L,26,24,11,16,68.8,2,3,66.7,0,0,-,5,4,9,3,0,0,1,3,16,38.3
Dillon Brooks,MEM,MEM @ OKC,12/18/2019,L,33,15,5,12,41.7,2,3,66.7,3,4,75.0,0,6,6,2,0,1,4,3,8,24.2
Darius Bazley,OKC,OKC vs. MEM,12/18/2019,W,11,4,2,4,50.0,0,2,0.0,0,0,-,0,2,2,0,0,4,0,0,-9,18.4
Dennis Schroder,OKC,OKC vs. MEM,12/18/2019,W,32,31,10,19,52.6,1,5,20.0,10,11,90.9,0,3,3,7,1,0,7,3,19,41.1
Ja Morant,MEM,MEM @ OKC,12/18/2019,L,33,22,9,16,56.3,1,1,100,3,5,60.0,0,5,5,7,0,0,1,3,14,37.5
De'Anthony Melton,MEM,MEM @ OKC,12/18/2019,L,15,5,2,7,28.6,1,3,33.3,0,0,-,1,4,5,2,0,0,0,3,-12,14.0
Abdel Nader,OKC,OKC vs. MEM,12/18/2019,W,21,7,3,4,75.0,1,2,50.0,0,2,0.0,0,0,0,1,1,0,0,1,9,11.5
Jaren Jackson Jr.,MEM,MEM @ OKC,12/18/2019,L,16,9,4,9,44.4,1,4,25.0,0,0,-,0,1,1,1,1,1,1,5,16,16.7
Terrance Ferguson,OKC,OKC vs. MEM,12/18/2019,W,26,3,1,3,33.3,1,3,33.3,0,0,-,0,1,1,2,0,0,0,5,6,7.2
Mike Muscala,OKC,OKC vs. MEM,12/18/2019,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-1,0.0
Tyus Jones,MEM,MEM @ OKC,12/18/2019,L,15,0,0,3,0.0,0,0,-,0,0,-,0,0,0,5,2,0,0,1,-18,13.5
Chris Paul,OKC,OKC vs. MEM,12/18/2019,W,31,18,6,10,60.0,1,2,50.0,5,5,100,0,4,4,5,2,0,0,2,-18,36.3
Kyle Anderson,MEM,MEM @ OKC,12/18/2019,L,15,9,3,5,60.0,0,1,0.0,3,3,100,2,4,6,1,0,0,1,1,-2,16.7
Jae Crowder,MEM,MEM @ OKC,12/18/2019,L,33,3,1,6,16.7,1,4,25.0,0,0,-,0,4,4,4,1,0,0,3,-2,16.8
Solomon Hill,MEM,MEM @ OKC,12/18/2019,L,29,8,2,6,33.3,2,5,40.0,2,2,100,0,4,4,1,1,0,3,2,-21,14.3
Svi Mykhailiuk,DET,DET vs. TOR,12/18/2019,L,16,8,3,5,60.0,0,2,0.0,2,2,100,0,2,2,1,0,0,1,4,3,10.9
Serge Ibaka,TOR,TOR @ DET,12/18/2019,W,31,25,10,18,55.6,1,4,25.0,4,5,80.0,7,6,13,2,1,0,0,5,17,46.6
Romeo Langford,BOS,BOS @ DAL,12/18/2019,W,5,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,0,-7,1.5
Enes Freedom,BOS,BOS @ DAL,12/18/2019,W,21,6,2,10,20.0,0,0,-,2,2,100,7,6,13,2,0,0,1,3,21,23.6
Javonte Green,BOS,BOS @ DAL,12/18/2019,W,14,2,1,2,50.0,0,1,0.0,0,0,-,0,3,3,1,0,0,1,2,21,6.1
Brad Wanamaker,BOS,BOS @ DAL,12/18/2019,W,26,7,1,4,25.0,1,2,50.0,4,4,100,0,3,3,2,0,0,1,1,-1,12.6
Grant Williams,BOS,BOS @ DAL,12/18/2019,W,24,7,2,5,40.0,1,3,33.3,2,2,100,0,2,2,1,1,0,1,2,2,12.9
Justin Jackson,DAL,DAL vs. BOS,12/18/2019,L,12,4,1,4,25.0,0,2,0.0,2,2,100,0,0,0,1,0,0,0,0,-8,5.5
Dwight Powell,DAL,DAL vs. BOS,12/18/2019,L,31,7,2,6,33.3,0,1,0.0,3,4,75.0,2,3,5,1,1,2,0,2,-7,23.5
Semi Ojeleye,BOS,BOS @ DAL,12/18/2019,W,20,3,1,3,33.3,1,3,33.3,0,0,-,1,3,4,1,0,0,0,2,-3,9.3
Ian Mahinmi,WAS,WAS vs. CHI,12/18/2019,L,24,8,4,9,44.4,0,0,-,0,0,-,4,2,6,1,0,3,0,6,-16,25.7
Bradley Beal,WAS,WAS vs. CHI,12/18/2019,L,41,22,4,19,21.1,1,9,11.1,13,14,92.9,1,6,7,7,1,2,5,2,-11,44.9
Thaddeus Young,CHI,CHI @ WAS,12/18/2019,W,20,2,1,10,10.0,0,4,0.0,0,0,-,3,6,9,2,2,1,1,3,-12,23.8
Tomas Satoransky,CHI,CHI @ WAS,12/18/2019,W,34,17,7,11,63.6,2,3,66.7,1,1,100,2,5,7,6,1,0,3,2,6,34.4
Willie Cauley-Stein,GSW,GSW @ POR,12/18/2019,L,23,12,6,8,75.0,0,0,-,0,2,0.0,3,4,7,1,1,0,1,3,-7,23.9
Alec Burks,GSW,GSW @ POR,12/18/2019,L,33,16,6,20,30.0,4,9,44.4,0,0,-,0,6,6,4,1,1,2,2,-9,33.2
CJ McCollum,POR,POR vs. GSW,12/18/2019,W,38,30,11,19,57.9,3,8,37.5,5,6,83.3,0,5,5,3,1,0,2,2,8,41.5
Hassan Whiteside,POR,POR vs. GSW,12/18/2019,W,33,16,8,14,57.1,0,0,-,0,0,-,7,16,23,0,0,2,0,1,2,49.6
Damion Lee,GSW,GSW @ POR,12/18/2019,L,25,4,1,7,14.3,0,2,0.0,2,2,100,1,5,6,6,0,0,1,5,1,19.2
Gary Trent Jr.,POR,POR vs. GSW,12/18/2019,W,21,7,2,7,28.6,1,5,20.0,2,2,100,2,1,3,1,1,1,2,2,3,16.1
Shai Gilgeous-Alexander,OKC,OKC vs. MEM,12/18/2019,W,39,20,7,16,43.8,0,3,0.0,6,6,100,2,7,9,1,2,2,1,1,14,43.3
Brandon Clarke,MEM,MEM @ OKC,12/18/2019,L,25,27,13,19,68.4,0,2,0.0,1,1,100,7,0,7,1,0,0,2,1,-19,34.9
Nerlens Noel,OKC,OKC vs. MEM,12/18/2019,W,18,10,4,6,66.7,0,0,-,2,2,100,1,2,3,1,0,0,1,2,-4,14.1
Rondae Hollis-Jefferson,TOR,TOR @ DET,12/18/2019,W,13,5,2,4,50.0,0,0,-,1,2,50.0,1,2,3,1,3,0,1,3,-1,18.1
Christian Wood,DET,DET vs. TOR,12/18/2019,L,6,6,1,2,50.0,0,0,-,4,4,100,2,1,3,0,0,1,0,1,-2,12.6
Pascal Siakam,TOR,TOR @ DET,12/18/2019,W,35,26,10,23,43.5,6,11,54.5,0,0,-,0,5,5,3,1,4,2,5,7,49.5
Derrick Rose,DET,DET vs. TOR,12/18/2019,L,28,16,8,17,47.1,0,4,0.0,0,1,0.0,0,4,4,5,0,1,1,0,-9,30.3
Blake Griffin,DET,DET vs. TOR,12/18/2019,L,32,15,6,13,46.2,1,5,20.0,2,2,100,0,2,2,4,0,2,3,1,-14,26.4
Danilo Gallinari,OKC,OKC vs. MEM,12/18/2019,W,30,20,7,15,46.7,3,7,42.9,3,4,75.0,0,3,3,3,0,0,0,0,-4,28.1
Steven Adams,OKC,OKC vs. MEM,12/18/2019,W,30,13,6,7,85.7,0,0,-,1,4,25.0,3,7,10,5,0,0,3,2,8,29.5
Anthony Tolliver,POR,POR vs. GSW,12/18/2019,W,18,6,2,3,66.7,1,2,50.0,1,1,100,0,3,3,2,0,0,0,2,8,12.6
Kent Bazemore,POR,POR vs. GSW,12/18/2019,W,29,5,2,6,33.3,1,3,33.3,0,0,-,0,1,1,0,1,1,1,4,10,11.2
Damian Lillard,POR,POR vs. GSW,12/18/2019,W,37,31,9,20,45.0,2,8,25.0,11,13,84.6,1,4,5,13,1,1,3,1,11,59.5
Anfernee Simons,POR,POR vs. GSW,12/18/2019,W,19,0,0,5,0.0,0,0,-,0,0,-,1,1,2,0,0,1,1,4,0,4.4
Andre Drummond,DET,DET vs. TOR,12/18/2019,L,37,22,9,16,56.3,0,0,-,4,7,57.1,6,12,18,0,2,2,4,2,-14,51.6
Terence Davis,TOR,TOR @ DET,12/18/2019,W,12,4,2,4,50.0,0,1,0.0,0,0,-,0,0,0,3,0,0,2,0,5,6.5
Jeff Teague,MIN,MIN vs. NOP,12/18/2019,L,34,5,1,8,12.5,1,2,50.0,2,3,66.7,0,2,2,9,0,0,2,3,7,18.9
Jordan Clarkson,CLE,CLE vs. CHA,12/18/2019,W,25,10,4,9,44.4,0,2,0.0,2,2,100,1,2,3,3,0,0,1,0,-20,17.1
Larry Nance Jr.,CLE,CLE vs. CHA,12/18/2019,W,16,3,1,3,33.3,0,2,0.0,1,2,50.0,0,6,6,0,0,1,2,2,-15,11.2
Malik Monk,CHA,CHA @ CLE,12/18/2019,L,12,5,2,4,50.0,1,1,100,0,0,-,0,2,2,0,0,0,0,0,2,7.4
Darius Garland,CLE,CLE vs. CHA,12/18/2019,W,27,7,3,10,30.0,1,7,14.3,0,0,-,0,1,1,6,0,0,3,2,6,14.2
Marvin Williams,CHA,CHA @ CLE,12/18/2019,L,29,10,4,10,40.0,2,4,50.0,0,0,-,0,4,4,4,0,0,0,6,14,20.8
Michael Kidd-Gilchrist,CHA,CHA @ CLE,12/18/2019,L,13,5,2,4,50.0,1,2,50.0,0,0,-,0,2,2,1,0,1,0,1,5,11.9
Cody Martin,CHA,CHA @ CLE,12/18/2019,L,29,5,2,6,33.3,0,2,0.0,1,1,100,0,2,2,4,3,0,0,1,19,22.4
Devonte' Graham,CHA,CHA @ CLE,12/18/2019,L,38,9,3,16,18.8,2,9,22.2,1,2,50.0,1,0,1,9,2,1,2,3,-10,30.7
Kevin Love,CLE,CLE vs. CHA,12/18/2019,W,32,16,5,9,55.6,4,6,66.7,2,2,100,0,14,14,7,1,1,3,1,15,46.3
Tristan Thompson,CLE,CLE vs. CHA,12/18/2019,W,37,14,6,9,66.7,0,0,-,2,2,100,4,9,13,2,1,0,3,3,10,32.6
Bismack Biyombo,CHA,CHA @ CLE,12/18/2019,L,19,4,2,4,50.0,0,0,-,0,3,0.0,5,2,7,2,0,1,1,2,-26,17.4
Cody Zeller,CHA,CHA @ CLE,12/18/2019,L,31,15,6,10,60.0,0,1,0.0,3,4,75.0,5,4,9,1,2,0,2,2,-1,31.3
Terry Rozier,CHA,CHA @ CLE,12/18/2019,L,38,35,12,27,44.4,7,15,46.7,4,4,100,3,0,3,2,4,0,3,2,-2,50.6
Kevin Porter Jr.,CLE,CLE vs. CHA,12/18/2019,W,16,7,3,6,50.0,1,3,33.3,0,0,-,2,0,2,1,0,0,1,3,-13,9.9
Miles Bridges,CHA,CHA @ CLE,12/18/2019,L,21,6,3,7,42.9,0,2,0.0,0,0,-,0,3,3,1,0,0,1,3,-21,10.1
Matthew Dellavedova,CLE,CLE vs. CHA,12/18/2019,W,13,2,0,2,0.0,0,1,0.0,2,2,100,1,0,1,3,0,0,2,3,1,5.7
Collin Sexton,CLE,CLE vs. CHA,12/18/2019,W,31,23,10,14,71.4,0,1,0.0,3,3,100,0,2,2,2,3,0,5,5,17,32.4
Furkan Korkmaz,PHI,PHI vs. MIA,12/18/2019,L,8,6,2,3,66.7,2,3,66.7,0,0,-,0,0,0,0,0,0,0,2,-8,6.0
Tobias Harris,PHI,PHI vs. MIA,12/18/2019,L,39,20,7,16,43.8,2,6,33.3,4,5,80.0,2,2,4,2,0,0,2,2,16,25.8
Jimmy Butler,MIA,MIA @ PHI,12/18/2019,W,34,14,5,11,45.5,0,1,0.0,4,5,80.0,0,7,7,5,2,0,4,1,-6,31.9
Tyler Herro,MIA,MIA @ PHI,12/18/2019,W,25,9,4,11,36.4,1,3,33.3,0,0,-,0,8,8,7,1,0,2,2,4,30.1
Ben Simmons,PHI,PHI vs. MIA,12/18/2019,L,42,17,7,13,53.8,0,0,-,3,4,75.0,1,5,6,6,2,1,3,4,4,39.2
Matisse Thybulle,PHI,PHI vs. MIA,12/18/2019,L,14,5,2,3,66.7,1,2,50.0,0,0,-,0,0,0,1,3,0,2,1,-14,13.5
Cedi Osman,CLE,CLE vs. CHA,12/18/2019,W,32,18,8,12,66.7,1,4,25.0,1,4,25.0,1,2,3,1,2,1,3,0,15,29.1
Dwayne Bacon,CHA,CHA @ CLE,12/18/2019,L,12,4,1,3,33.3,0,1,0.0,2,4,50.0,1,1,2,1,1,0,0,0,10,10.9
Joel Embiid,PHI,PHI vs. MIA,12/18/2019,L,35,22,8,19,42.1,1,5,20.0,5,5,100,8,11,19,3,1,2,1,2,-11,57.3
Jonathan Isaac,ORL,ORL @ DEN,12/18/2019,L,17,7,3,6,50.0,0,1,0.0,1,1,100,2,3,5,0,0,0,2,4,5,11.0
Gary Harris,DEN,DEN vs. ORL,12/18/2019,W,34,9,3,7,42.9,1,4,25.0,2,2,100,1,4,5,3,1,1,0,2,-6,25.5
D.J. Augustin,ORL,ORL @ DEN,12/18/2019,L,28,18,4,9,44.4,3,5,60.0,7,7,100,0,3,3,7,0,0,0,0,11,32.1
Mason Plumlee,DEN,DEN vs. ORL,12/18/2019,W,19,9,3,6,50.0,0,0,-,3,4,75.0,3,3,6,2,0,0,1,1,1,18.2
Nikola Jokic,DEN,DEN vs. ORL,12/18/2019,W,31,18,7,14,50.0,2,4,50.0,2,2,100,3,6,9,12,1,1,4,2,9,48.8
Nikola Vucevic,ORL,ORL @ DEN,12/18/2019,L,33,20,7,16,43.8,1,4,25.0,5,6,83.3,2,5,7,5,0,1,0,2,-7,38.9
Paul Millsap,DEN,DEN vs. ORL,12/18/2019,W,26,15,4,9,44.4,1,1,100,6,7,85.7,5,7,12,2,0,0,2,2,11,30.4
Monte Morris,DEN,DEN vs. ORL,12/18/2019,W,13,5,2,4,50.0,1,1,100,0,0,-,0,0,0,4,2,0,1,1,-5,16.0
Markelle Fultz,ORL,ORL @ DEN,12/18/2019,L,30,10,4,10,40.0,0,0,-,2,2,100,0,1,1,4,1,1,3,2,-9,20.2
Mo Bamba,ORL,ORL @ DEN,12/18/2019,L,15,9,4,9,44.4,1,4,25.0,0,0,-,2,3,5,0,2,1,1,3,-2,23.0
Jamal Murray,DEN,DEN vs. ORL,12/18/2019,W,36,33,11,19,57.9,2,8,25.0,9,10,90.0,1,4,5,1,1,0,4,2,12,39.5
Will Barton,DEN,DEN vs. ORL,12/18/2019,W,39,9,4,11,36.4,1,2,50.0,0,0,-,0,9,9,3,2,0,2,2,22,28.3
Terrence Ross,ORL,ORL @ DEN,12/18/2019,L,22,8,3,8,37.5,2,4,50.0,0,0,-,0,2,2,1,0,0,1,1,1,10.9
Malik Beasley,DEN,DEN vs. ORL,12/18/2019,W,11,3,1,2,50.0,1,2,50.0,0,0,-,1,1,2,0,0,0,0,1,13,5.4
Aaron Gordon,ORL,ORL @ DEN,12/18/2019,L,33,9,4,14,28.6,1,5,20.0,0,1,0.0,1,6,7,3,1,1,2,1,-11,25.9
Michael Porter Jr.,DEN,DEN vs. ORL,12/18/2019,W,9,4,2,3,66.7,0,1,0.0,0,0,-,0,3,3,0,1,1,0,1,-4,13.6
Wes Iwundu,ORL,ORL @ DEN,12/18/2019,L,6,4,1,1,100,0,0,-,2,2,100,0,0,0,0,0,0,0,0,0,4.0
Michael Carter-Williams,ORL,ORL @ DEN,12/18/2019,L,23,6,3,4,75.0,0,0,-,0,0,-,1,3,4,2,4,0,0,3,-3,25.8
Torrey Craig,DEN,DEN vs. ORL,12/18/2019,W,3,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,1,-5,0.0
