PLAYER,TEAM,MATCH UP,GAME DATE,WL,MIN,PTS,FGM,FGA,FGP,ThreePM,ThreePA,ThreePP,FTM,FTA,FTP,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PlusMinus,FP
Tyrese Maxey,PHI,PHI @ IND,01/31/2021,W,18,9,3,8,37.5,1,3,33.3,2,2,100,0,1,1,3,0,0,0,0,4,14.7
Luke Kennard,LAC,LAC @ NYK,01/31/2021,W,11,6,2,2,100,2,2,100,0,0,-,0,1,1,3,0,0,2,1,4,9.7
Malcolm Brogdon,IND,IND vs. PHI,01/31/2021,L,38,25,10,21,47.6,4,10,40.0,1,2,50.0,0,5,5,4,1,1,1,2,-4,42.0
T.J. McConnell,IND,IND vs. PHI,01/31/2021,L,26,9,4,9,44.4,0,0,-,1,2,50.0,0,4,4,8,1,0,6,2,-11,22.8
Justin Holiday,IND,IND vs. PHI,01/31/2021,L,36,6,2,7,28.6,1,4,25.0,1,1,100,0,5,5,0,3,0,0,1,-5,21.0
Myles Turner,IND,IND vs. PHI,01/31/2021,L,29,9,1,6,16.7,1,4,25.0,6,6,100,1,4,5,1,1,1,0,6,-5,22.5
Edmond Sumner,IND,IND vs. PHI,01/31/2021,L,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2,0.0
Shake Milton,PHI,PHI @ IND,01/31/2021,W,19,9,4,9,44.4,0,1,0.0,1,1,100,1,0,1,2,0,0,1,3,-1,12.2
Tony Bradley,PHI,PHI @ IND,01/31/2021,W,17,2,1,2,50.0,0,0,-,0,0,-,1,3,4,2,0,0,0,3,-16,9.8
RJ Barrett,NYK,NYK vs. LAC,01/31/2021,L,31,23,9,14,64.3,0,1,0.0,5,6,83.3,0,2,2,2,2,0,2,3,-8,32.4
Joe Ingles,UTA,UTA @ DEN,01/31/2021,L,25,10,3,7,42.9,2,4,50.0,2,2,100,1,0,1,6,0,0,2,1,-9,18.2
Jordan Clarkson,UTA,UTA @ DEN,01/31/2021,L,25,13,4,13,30.8,4,11,36.4,1,1,100,0,3,3,2,0,1,0,2,-12,22.6
Nikola Jokic,DEN,DEN vs. UTA,01/31/2021,W,37,47,17,26,65.4,4,4,100,9,10,90.0,3,9,12,5,2,1,3,2,14,74.9
Rudy Gobert,UTA,UTA @ DEN,01/31/2021,L,25,12,4,7,57.1,0,0,-,4,8,50.0,6,2,8,1,0,1,0,2,-15,26.1
Facundo Campazzo,DEN,DEN vs. UTA,01/31/2021,W,19,11,3,5,60.0,2,4,50.0,3,4,75.0,0,2,2,5,0,0,1,4,5,19.9
Serge Ibaka,LAC,LAC @ NYK,01/31/2021,W,24,15,5,6,83.3,3,4,75.0,2,3,66.7,1,2,3,1,0,1,1,2,9,22.1
Jeff Green,BKN,BKN @ WAS,01/31/2021,L,30,23,7,10,70.0,4,5,80.0,5,6,83.3,1,6,7,3,1,2,2,5,-19,42.9
Davis Bertans,WAS,WAS vs. BKN,01/31/2021,W,30,11,4,13,30.8,3,12,25.0,0,1,0.0,0,3,3,0,0,0,0,6,3,14.6
Alex Len,WAS,WAS vs. BKN,01/31/2021,W,4,2,1,3,33.3,0,1,0.0,0,0,-,0,0,0,0,0,0,1,1,-4,1.0
Tyler Johnson,BKN,BKN @ WAS,01/31/2021,L,6,0,0,1,0.0,0,1,0.0,0,0,-,0,3,3,0,0,0,2,1,-6,1.6
Reggie Perry,BKN,BKN @ WAS,01/31/2021,L,7,0,0,1,0.0,0,1,0.0,0,0,-,0,2,2,2,0,0,1,3,-11,4.4
Donovan Mitchell,UTA,UTA @ DEN,01/31/2021,L,31,13,3,12,25.0,3,8,37.5,4,4,100,0,1,1,3,1,0,5,3,-6,16.7
Kyrie Irving,BKN,BKN @ WAS,01/31/2021,L,38,26,10,20,50.0,1,2,50.0,5,5,100,1,3,4,8,0,0,3,2,3,39.8
Isaac Bonga,WAS,WAS vs. BKN,01/31/2021,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,2,0.0
Marcus Morris Sr.,LAC,LAC @ NYK,01/31/2021,W,28,11,4,8,50.0,3,6,50.0,0,0,-,0,3,3,0,0,0,0,2,9,14.6
Cole Anthony,ORL,ORL @ TOR,01/31/2021,L,32,16,5,10,50.0,1,3,33.3,5,6,83.3,1,4,5,6,0,0,2,3,-10,29.0
Yuta Watanabe,TOR,TOR vs. ORL,01/31/2021,W,19,11,3,4,75.0,3,3,100,2,2,100,1,0,1,0,1,3,1,3,-7,23.2
DeAndre' Bembry,TOR,TOR vs. ORL,01/31/2021,W,22,12,4,6,66.7,1,1,100,3,4,75.0,0,2,2,2,0,1,0,2,16,20.4
Fred VanVleet,TOR,TOR vs. ORL,01/31/2021,W,31,9,4,12,33.3,1,7,14.3,0,0,-,0,2,2,5,1,0,4,2,17,17.9
Pascal Siakam,TOR,TOR vs. ORL,01/31/2021,W,34,30,12,23,52.2,0,2,0.0,6,6,100,3,7,10,3,3,1,2,1,27,56.5
Aron Baynes,TOR,TOR vs. ORL,01/31/2021,W,29,8,3,6,50.0,0,2,0.0,2,2,100,3,13,16,1,0,0,0,2,18,28.7
Aaron Gordon,ORL,ORL @ TOR,01/31/2021,L,23,14,4,8,50.0,2,5,40.0,4,6,66.7,1,4,5,3,1,0,1,2,-8,26.5
Khem Birch,ORL,ORL @ TOR,01/31/2021,L,26,8,3,7,42.9,1,3,33.3,1,2,50.0,3,3,6,0,1,2,2,2,4,22.2
Dwayne Bacon,ORL,ORL @ TOR,01/31/2021,L,20,13,5,10,50.0,2,3,66.7,1,1,100,0,1,1,1,2,0,1,0,7,20.7
Terence Davis,TOR,TOR vs. ORL,01/31/2021,W,26,12,5,11,45.5,2,5,40.0,0,0,-,2,2,4,0,1,0,0,5,8,19.8
Paul Watson,TOR,TOR vs. ORL,01/31/2021,W,8,6,2,3,66.7,2,3,66.7,0,0,-,0,1,1,1,0,0,0,0,-14,8.7
Gary Clark,ORL,ORL @ TOR,01/31/2021,L,22,3,1,2,50.0,1,2,50.0,0,0,-,0,3,3,1,0,0,0,1,-4,8.1
James Ennis III,ORL,ORL @ TOR,01/31/2021,L,19,8,3,5,60.0,1,2,50.0,1,2,50.0,0,4,4,0,0,0,0,3,-2,12.8
Evan Fournier,ORL,ORL @ TOR,01/31/2021,L,28,11,2,12,16.7,1,6,16.7,6,6,100,1,1,2,3,1,1,1,1,-20,22.9
Terrence Ross,ORL,ORL @ TOR,01/31/2021,L,28,4,1,5,20.0,0,3,0.0,2,2,100,0,0,0,2,1,0,0,3,-22,10.0
Kyle Lowry,TOR,TOR vs. ORL,01/31/2021,W,37,12,4,13,30.8,2,9,22.2,2,2,100,0,6,6,15,2,0,3,4,30,44.7
Mo Bamba,ORL,ORL @ TOR,01/31/2021,L,3,7,3,3,100,1,1,100,0,0,-,0,1,1,0,0,1,0,1,5,11.2
Malachi Flynn,TOR,TOR vs. ORL,01/31/2021,W,2,4,1,1,100,0,0,-,2,2,100,0,0,0,0,0,0,1,0,-8,3.0
Nikola Vucevic,ORL,ORL @ TOR,01/31/2021,L,35,15,5,18,27.8,2,6,33.3,3,3,100,0,14,14,4,2,1,3,1,-20,43.8
Matt Thomas,TOR,TOR vs. ORL,01/31/2021,W,2,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-8,0.0
Jordan Bone,ORL,ORL @ TOR,01/31/2021,L,3,3,1,2,50.0,1,2,50.0,0,0,-,0,1,1,2,0,0,0,1,5,7.2
Chris Boucher,TOR,TOR vs. ORL,01/31/2021,W,18,9,3,8,37.5,1,5,20.0,2,2,100,0,4,4,0,0,0,0,0,-8,13.8
Stanley Johnson,TOR,TOR vs. ORL,01/31/2021,W,12,2,0,2,0.0,0,1,0.0,2,2,100,0,2,2,0,0,0,0,3,-6,4.4
Zach LaVine,CHI,CHI vs. POR,01/30/2021,L,35,26,9,12,75.0,6,8,75.0,2,2,100,0,7,7,4,2,0,6,1,6,40.4
Patrick Williams,CHI,CHI vs. POR,01/30/2021,L,24,11,4,7,57.1,1,3,33.3,2,2,100,0,1,1,1,1,0,1,0,-12,15.7
Coby White,CHI,CHI vs. POR,01/30/2021,L,34,20,6,11,54.5,3,6,50.0,5,5,100,0,3,3,6,0,0,1,2,-17,31.6
Lauri Markkanen,CHI,CHI vs. POR,01/30/2021,L,36,31,12,18,66.7,6,11,54.5,1,1,100,0,6,6,0,0,1,2,1,8,39.2
Nassir Little,POR,POR @ CHI,01/30/2021,W,14,5,1,1,100,1,1,100,2,2,100,2,1,3,0,1,0,0,0,6,11.6
Semi Ojeleye,BOS,BOS vs. LAL,01/30/2021,L,16,0,0,1,0.0,0,1,0.0,0,0,-,0,3,3,1,0,0,1,0,-4,4.1
Kentavious Caldwell-Pope,LAL,LAL @ BOS,01/30/2021,W,20,0,0,4,0.0,0,2,0.0,0,0,-,0,2,2,0,0,0,2,1,-4,0.4
Dennis Schroder,LAL,LAL @ BOS,01/30/2021,W,33,12,3,8,37.5,1,5,20.0,5,5,100,0,3,3,7,1,0,2,4,-5,27.1
Marcus Smart,BOS,BOS vs. LAL,01/30/2021,L,26,4,2,7,28.6,0,3,0.0,0,0,-,0,2,2,7,2,1,1,2,-5,24.9
Tristan Thompson,BOS,BOS vs. LAL,01/30/2021,L,15,1,0,1,0.0,0,0,-,1,2,50.0,3,2,5,1,1,0,1,0,-5,10.5
Kemba Walker,BOS,BOS vs. LAL,01/30/2021,L,28,4,1,12,8.3,0,5,0.0,2,2,100,0,6,6,4,0,1,1,1,-8,19.2
Aaron Nesmith,BOS,BOS vs. LAL,01/30/2021,L,8,0,0,2,0.0,0,2,0.0,0,0,-,0,1,1,0,0,0,2,2,-5,-0.8
Jeff Teague,BOS,BOS vs. LAL,01/30/2021,L,15,4,2,6,33.3,0,0,-,0,0,-,0,1,1,2,1,0,0,1,2,11.2
LeBron James,LAL,LAL @ BOS,01/30/2021,W,37,21,7,17,41.2,4,11,36.4,3,5,60.0,1,6,7,7,0,1,5,3,11,37.9
Marc Gasol,LAL,LAL @ BOS,01/30/2021,W,18,1,0,2,0.0,0,2,0.0,1,2,50.0,0,1,1,0,1,0,0,0,1,5.2
Talen Horton-Tucker,LAL,LAL @ BOS,01/30/2021,W,23,6,3,8,37.5,0,1,0.0,0,0,-,1,3,4,2,2,0,2,5,-3,17.8
Anthony Davis,LAL,LAL @ BOS,01/30/2021,W,36,27,11,25,44.0,1,2,50.0,4,7,57.1,6,8,14,2,2,0,1,0,-10,51.8
Montrezl Harrell,LAL,LAL @ BOS,01/30/2021,W,30,16,8,10,80.0,0,0,-,0,0,-,3,2,5,1,2,3,2,0,0,36.5
Jaylen Brown,BOS,BOS vs. LAL,01/30/2021,L,38,28,13,19,68.4,2,4,50.0,0,2,0.0,1,0,1,3,1,1,2,4,13,37.7
Otto Porter Jr.,CHI,CHI vs. POR,01/30/2021,L,24,7,2,9,22.2,1,6,16.7,2,2,100,2,1,3,3,0,0,1,2,-12,14.1
Robert Covington,POR,POR @ CHI,01/30/2021,W,34,9,3,5,60.0,1,3,33.3,2,2,100,0,2,2,4,4,0,0,3,19,29.4
Mikal Bridges,PHX,PHX @ DAL,01/30/2021,W,33,14,6,12,50.0,1,2,50.0,1,2,50.0,0,4,4,1,0,0,2,3,6,18.3
Jalen Brunson,DAL,DAL vs. PHX,01/30/2021,L,26,7,3,8,37.5,1,3,33.3,0,0,-,1,1,2,3,0,0,1,2,-17,12.9
Langston Galloway,PHX,PHX @ DAL,01/30/2021,W,24,12,3,8,37.5,1,3,33.3,5,5,100,0,1,1,0,0,0,2,2,8,11.2
Cameron Johnson,PHX,PHX @ DAL,01/30/2021,W,34,6,1,4,25.0,1,1,100,3,3,100,0,4,4,0,0,0,0,2,-5,10.8
Josh Richardson,DAL,DAL vs. PHX,01/30/2021,L,35,9,4,11,36.4,0,3,0.0,1,1,100,0,3,3,2,0,0,1,2,3,14.6
Tim Hardaway Jr.,DAL,DAL vs. PHX,01/30/2021,L,36,19,8,19,42.1,3,10,30.0,0,0,-,1,3,4,4,1,0,1,0,-2,31.8
Dwight Powell,DAL,DAL vs. PHX,01/30/2021,L,18,8,2,3,66.7,0,1,0.0,4,7,57.1,0,2,2,1,2,0,2,6,-12,15.9
Thaddeus Young,CHI,CHI vs. POR,01/30/2021,L,29,8,3,10,30.0,0,0,-,2,2,100,7,4,11,11,1,0,1,4,13,39.7
Enes Freedom,POR,POR @ CHI,01/30/2021,W,34,22,9,13,69.2,0,0,-,4,7,57.1,5,6,11,1,0,0,2,2,17,34.7
Daniel Gafford,CHI,CHI vs. POR,01/30/2021,L,10,4,2,4,50.0,0,0,-,0,0,-,2,3,5,1,0,0,0,1,-15,11.5
Gary Trent Jr.,POR,POR @ CHI,01/30/2021,W,37,18,6,14,42.9,4,10,40.0,2,2,100,0,1,1,2,4,1,0,2,9,37.2
Rodney Hood,POR,POR @ CHI,01/30/2021,W,27,6,3,6,50.0,0,1,0.0,0,0,-,0,3,3,1,1,0,0,4,-4,14.1
Damian Lillard,POR,POR @ CHI,01/30/2021,W,36,44,15,26,57.7,8,17,47.1,6,6,100,0,5,5,9,1,0,4,2,0,62.5
Cristiano Felicio,CHI,CHI vs. POR,01/30/2021,L,5,0,0,0,-,0,0,-,0,0,-,0,3,3,1,1,0,0,1,-1,8.1
Trey Burke,DAL,DAL vs. PHX,01/30/2021,L,9,4,2,3,66.7,0,1,0.0,0,0,-,0,1,1,1,0,0,2,2,-1,4.7
E'Twaun Moore,PHX,PHX @ DAL,01/30/2021,W,13,4,2,4,50.0,0,0,-,0,0,-,0,1,1,1,1,0,0,1,1,9.7
James Johnson,DAL,DAL vs. PHX,01/30/2021,L,19,6,3,4,75.0,0,0,-,0,0,-,0,3,3,1,1,0,2,3,-15,12.1
Harry Giles III,POR,POR @ CHI,01/30/2021,W,13,7,3,5,60.0,1,1,100,0,0,-,1,2,3,1,0,0,0,3,-18,12.1
Anfernee Simons,POR,POR @ CHI,01/30/2021,W,27,8,3,10,30.0,2,6,33.3,0,0,-,1,3,4,1,0,0,2,1,-1,12.3
Jayson Tatum,BOS,BOS vs. LAL,01/30/2021,L,40,30,12,18,66.7,2,3,66.7,4,6,66.7,0,9,9,3,2,0,4,1,0,47.3
Kyle Kuzma,LAL,LAL @ BOS,01/30/2021,W,23,11,4,8,50.0,3,7,42.9,0,0,-,1,5,6,0,0,0,0,0,1,18.2
Tyus Jones,MEM,MEM @ SAS,01/30/2021,W,22,8,4,9,44.4,0,3,0.0,0,0,-,0,1,1,8,0,0,0,2,7,21.2
Trey Lyles,SAS,SAS vs. MEM,01/30/2021,L,11,0,0,1,0.0,0,0,-,0,0,-,0,3,3,0,0,0,0,0,-2,3.6
DeMar DeRozan,SAS,SAS vs. MEM,01/30/2021,L,25,5,2,6,33.3,1,2,50.0,0,0,-,0,1,1,1,0,0,1,2,-8,6.7
Devin Vassell,SAS,SAS vs. MEM,01/30/2021,L,10,2,1,2,50.0,0,1,0.0,0,0,-,0,2,2,0,0,0,0,0,-5,4.4
Drew Eubanks,SAS,SAS vs. MEM,01/30/2021,L,4,0,0,1,0.0,0,0,-,0,0,-,0,1,1,0,0,0,0,1,-5,1.2
Tre Jones,SAS,SAS vs. MEM,01/30/2021,L,3,2,0,2,0.0,0,0,-,2,2,100,1,0,1,0,0,0,0,0,-3,3.2
Keita Bates-Diop,SAS,SAS vs. MEM,01/30/2021,L,3,0,0,2,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,0,-3,1.2
Lonnie Walker IV,SAS,SAS vs. MEM,01/30/2021,L,25,12,5,9,55.6,2,5,40.0,0,0,-,0,1,1,5,1,1,1,2,-9,25.7
Patty Mills,SAS,SAS vs. MEM,01/30/2021,L,20,10,3,9,33.3,2,6,33.3,2,2,100,0,2,2,4,1,0,2,0,-5,19.4
Wayne Ellington,DET,DET @ GSW,01/30/2021,L,18,0,0,6,0.0,0,5,0.0,0,0,-,0,2,2,1,1,0,0,0,-25,6.9
Draymond Green,GSW,GSW vs. DET,01/30/2021,W,28,4,2,5,40.0,0,2,0.0,0,0,-,0,5,5,6,1,0,1,0,23,21.0
Luka Doncic,DAL,DAL vs. PHX,01/30/2021,L,33,29,12,22,54.5,3,7,42.9,2,4,50.0,0,8,8,7,0,0,4,3,2,45.1
Frank Kaminsky,PHX,PHX @ DAL,01/30/2021,W,9,7,3,5,60.0,1,1,100,0,0,-,2,0,2,2,1,0,2,2,-1,13.4
Deandre Ayton,PHX,PHX @ DAL,01/30/2021,W,39,18,8,16,50.0,0,1,0.0,2,4,50.0,6,11,17,4,1,0,2,2,8,45.4
Brandon Clarke,MEM,MEM @ SAS,01/30/2021,W,26,14,6,11,54.5,2,4,50.0,0,0,-,0,5,5,0,1,1,0,1,17,26.0
Kyle Anderson,MEM,MEM @ SAS,01/30/2021,W,21,16,6,8,75.0,2,2,100,2,3,66.7,0,5,5,1,3,0,2,3,3,30.5
John Konchar,MEM,MEM @ SAS,01/30/2021,W,15,2,1,2,50.0,0,0,-,0,0,-,1,6,7,0,0,0,1,2,4,9.4
Dillon Brooks,MEM,MEM @ SAS,01/30/2021,W,28,14,5,11,45.5,3,7,42.9,1,1,100,0,3,3,4,1,0,2,1,17,24.6
Dejounte Murray,SAS,SAS vs. MEM,01/30/2021,L,28,15,6,12,50.0,1,2,50.0,2,3,66.7,0,4,4,7,2,0,2,5,-4,34.3
LaMarcus Aldridge,SAS,SAS vs. MEM,01/30/2021,L,26,14,5,7,71.4,2,2,100,2,2,100,1,4,5,2,0,1,0,1,-13,26.0
Rudy Gay,SAS,SAS vs. MEM,01/30/2021,L,23,12,4,8,50.0,2,3,66.7,2,2,100,1,3,4,0,0,0,2,1,3,14.8
Gorgui Dieng,MEM,MEM @ SAS,01/30/2021,W,27,15,4,7,57.1,2,3,66.7,5,7,71.4,4,3,7,3,1,2,3,3,13,33.9
Jakob Poeltl,SAS,SAS vs. MEM,01/30/2021,L,18,8,4,6,66.7,0,0,-,0,0,-,4,2,6,4,0,3,1,1,1,29.2
Derrick White,SAS,SAS vs. MEM,01/30/2021,L,22,18,6,11,54.5,3,6,50.0,3,4,75.0,0,2,2,1,2,0,1,2,-19,26.9
Xavier Tillman,MEM,MEM @ SAS,01/30/2021,W,21,6,3,8,37.5,0,1,0.0,0,1,0.0,1,5,6,3,1,2,0,4,4,26.7
Desmond Bane,MEM,MEM @ SAS,01/30/2021,W,21,15,6,8,75.0,3,3,100,0,0,-,1,3,4,2,0,0,1,1,0,21.8
Willie Cauley-Stein,DAL,DAL vs. PHX,01/30/2021,L,30,14,7,8,87.5,0,0,-,0,0,-,3,6,9,2,0,4,1,6,5,38.8
Jae Crowder,PHX,PHX @ DAL,01/30/2021,W,32,14,5,10,50.0,4,9,44.4,0,0,-,0,3,3,0,1,0,2,2,-1,18.6
Chris Paul,PHX,PHX @ DAL,01/30/2021,W,35,29,8,18,44.4,1,3,33.3,12,13,92.3,1,2,3,12,4,0,3,3,5,59.6
Dorian Finney-Smith,DAL,DAL vs. PHX,01/30/2021,L,34,9,3,5,60.0,2,4,50.0,1,2,50.0,0,5,5,1,1,0,1,2,7,18.5
Abdel Nader,PHX,PHX @ DAL,01/30/2021,W,22,7,1,4,25.0,1,2,50.0,4,4,100,0,7,7,2,1,0,0,2,9,21.4
Kent Bazemore,GSW,GSW vs. DET,01/30/2021,W,16,0,0,2,0.0,0,2,0.0,0,0,-,0,4,4,0,1,0,1,3,1,6.8
Jordan Poole,GSW,GSW vs. DET,01/30/2021,W,21,16,4,8,50.0,3,6,50.0,5,5,100,1,1,2,1,0,1,1,4,2,21.9
Josh Jackson,DET,DET @ GSW,01/30/2021,L,24,17,4,9,44.4,2,6,33.3,7,8,87.5,1,5,6,1,1,1,2,3,-6,29.7
Ja Morant,MEM,MEM @ SAS,01/30/2021,W,28,19,8,14,57.1,1,5,20.0,2,3,66.7,1,1,2,11,0,0,5,1,9,32.9
De'Anthony Melton,MEM,MEM @ SAS,01/30/2021,W,32,20,8,13,61.5,4,7,57.1,0,0,-,2,3,5,2,0,2,0,5,11,35.0
Keldon Johnson,SAS,SAS vs. MEM,01/30/2021,L,21,12,3,6,50.0,0,1,0.0,6,9,66.7,1,4,5,1,1,0,3,0,-10,19.5
Quinndary Weatherspoon,SAS,SAS vs. MEM,01/30/2021,L,3,2,0,1,0.0,0,0,-,2,2,100,0,0,0,0,0,0,0,1,-3,2.0
James Wiseman,GSW,GSW vs. DET,01/30/2021,W,17,11,5,12,41.7,0,1,0.0,1,1,100,2,7,9,2,0,0,0,2,9,24.8
Alex Caruso,LAL,LAL @ BOS,01/30/2021,W,20,2,1,2,50.0,0,1,0.0,0,0,-,1,2,3,1,0,0,0,2,14,7.1
Robert Williams III,BOS,BOS vs. LAL,01/30/2021,L,18,10,5,5,100,0,0,-,0,0,-,2,5,7,2,2,2,1,4,-1,32.4
Daniel Theis,BOS,BOS vs. LAL,01/30/2021,L,35,14,5,11,45.5,2,3,66.7,2,2,100,3,4,7,1,1,1,2,1,8,27.9
Denzel Valentine,CHI,CHI vs. POR,01/30/2021,L,5,0,0,2,0.0,0,2,0.0,0,0,-,0,0,0,1,0,0,0,1,4,1.5
Tomas Satoransky,CHI,CHI vs. POR,01/30/2021,L,13,6,2,3,66.7,1,2,50.0,1,1,100,0,3,3,3,0,0,2,0,3,12.1
Kyle Guy,SAC,SAC @ MIA,01/30/2021,L,16,5,2,6,33.3,1,5,20.0,0,0,-,1,3,4,2,2,0,0,3,5,18.8
Buddy Hield,SAC,SAC @ MIA,01/30/2021,L,37,18,6,15,40.0,6,13,46.2,0,0,-,0,5,5,3,3,0,4,3,4,33.5
Kelly Olynyk,MIA,MIA vs. SAC,01/30/2021,W,26,11,4,9,44.4,3,8,37.5,0,0,-,2,2,4,3,2,0,1,3,14,25.3
Jimmy Butler,MIA,MIA vs. SAC,01/30/2021,W,34,30,8,19,42.1,0,2,0.0,14,16,87.5,1,6,7,8,0,0,0,1,-7,50.4
KZ Okpala,MIA,MIA vs. SAC,01/30/2021,W,7,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,2,-14,0.0
Tyrese Haliburton,SAC,SAC @ MIA,01/30/2021,L,31,10,4,10,40.0,2,7,28.6,0,0,-,3,4,7,6,1,0,3,1,0,27.4
Harrison Barnes,SAC,SAC @ MIA,01/30/2021,L,37,11,4,8,50.0,2,4,50.0,1,1,100,2,1,3,2,0,0,0,2,1,17.6
Cory Joseph,SAC,SAC @ MIA,01/30/2021,L,15,0,0,4,0.0,0,1,0.0,0,0,-,2,1,3,1,1,0,2,1,-11,6.1
Andre Iguodala,MIA,MIA vs. SAC,01/30/2021,W,26,1,0,5,0.0,0,5,0.0,1,2,50.0,1,5,6,6,1,0,2,2,8,18.2
Devonte' Graham,CHA,CHA vs. MIL,01/30/2021,W,35,12,3,10,30.0,3,9,33.3,3,5,60.0,0,0,0,3,0,0,2,3,5,14.5
Miles Bridges,CHA,CHA vs. MIL,01/30/2021,W,29,11,5,9,55.6,1,2,50.0,0,0,-,0,5,5,4,2,0,2,2,25,27.0
Brook Lopez,MIL,MIL @ CHA,01/30/2021,L,27,9,4,9,44.4,1,4,25.0,0,0,-,0,4,4,1,1,2,2,1,-6,22.3
Giannis Antetokounmpo,MIL,MIL @ CHA,01/30/2021,L,39,34,12,19,63.2,0,4,0.0,10,18,55.6,2,16,18,9,1,1,3,1,0,72.1
Gordon Hayward,CHA,CHA vs. MIL,01/30/2021,W,36,27,10,22,45.5,5,11,45.5,2,2,100,0,3,3,2,2,1,1,3,-11,41.6
Khris Middleton,MIL,MIL @ CHA,01/30/2021,L,32,18,5,9,55.6,4,6,66.7,4,4,100,1,3,4,4,0,0,4,3,7,24.8
Cody Zeller,CHA,CHA vs. MIL,01/30/2021,W,34,7,3,9,33.3,0,1,0.0,1,2,50.0,4,11,15,7,0,1,1,2,-4,37.5
Bobby Portis,MIL,MIL @ CHA,01/30/2021,L,20,11,5,5,100,1,1,100,0,0,-,3,3,6,2,0,0,1,4,1,20.2
Caleb Martin,CHA,CHA vs. MIL,01/30/2021,W,7,6,2,4,50.0,2,3,66.7,0,0,-,0,0,0,1,0,0,0,1,6,7.5
LaMelo Ball,CHA,CHA vs. MIL,01/30/2021,W,31,27,8,10,80.0,2,3,66.7,9,9,100,2,3,5,9,3,0,1,3,37,54.5
Isaiah Stewart,DET,DET @ GSW,01/30/2021,L,20,8,3,4,75.0,0,0,-,2,4,50.0,2,3,5,0,0,2,1,2,-2,19.0
Kevon Looney,GSW,GSW vs. DET,01/30/2021,W,23,6,3,3,100,0,0,-,0,0,-,2,4,6,4,0,2,0,1,15,25.2
Kelly Oubre Jr.,GSW,GSW vs. DET,01/30/2021,W,27,18,8,14,57.1,2,6,33.3,0,2,0.0,2,4,6,1,0,1,1,2,24,28.7
Derrick Rose,DET,DET @ GSW,01/30/2021,L,17,8,3,11,27.3,0,1,0.0,2,2,100,2,0,2,2,1,0,0,0,-1,16.4
Mason Plumlee,DET,DET @ GSW,01/30/2021,L,16,6,2,3,66.7,0,0,-,2,2,100,0,2,2,1,0,1,0,0,-24,12.9
Stephen Curry,GSW,GSW vs. DET,01/30/2021,W,30,28,11,17,64.7,6,8,75.0,0,0,-,0,5,5,7,2,0,6,1,26,44.5
Saddiq Bey,DET,DET @ GSW,01/30/2021,L,15,2,1,4,25.0,0,3,0.0,0,0,-,0,4,4,1,0,0,0,1,-1,8.3
Jahlil Okafor,DET,DET @ GSW,01/30/2021,L,12,2,1,3,33.3,0,1,0.0,0,0,-,1,2,3,0,0,0,0,0,-1,5.6
Delon Wright,DET,DET @ GSW,01/30/2021,L,23,7,2,6,33.3,1,3,33.3,2,4,50.0,0,6,6,4,1,0,0,1,-29,23.2
Rodney McGruder,DET,DET @ GSW,01/30/2021,L,6,8,3,3,100,2,2,100,0,0,-,0,2,2,0,0,0,1,0,6,9.4
Marvin Bagley III,SAC,SAC @ MIA,01/30/2021,L,26,17,7,8,87.5,3,4,75.0,0,0,-,0,4,4,1,2,0,0,3,-2,29.3
Gabe Vincent,MIA,MIA vs. SAC,01/30/2021,W,11,3,1,2,50.0,1,1,100,0,0,-,0,0,0,0,0,0,0,0,2,3.0
P.J. Tucker,HOU,HOU @ NOP,01/30/2021,W,25,5,2,6,33.3,0,3,0.0,1,2,50.0,0,3,3,2,2,0,1,2,4,16.6
Eric Gordon,HOU,HOU @ NOP,01/30/2021,W,23,14,4,9,44.4,2,6,33.3,4,5,80.0,0,0,0,4,0,1,3,0,13,20.0
Josh Hart,NOP,NOP vs. HOU,01/30/2021,L,19,3,1,3,33.3,1,2,50.0,0,0,-,0,4,4,2,1,0,2,2,-17,11.8
Victor Oladipo,HOU,HOU @ NOP,01/30/2021,W,25,20,7,14,50.0,4,8,50.0,2,2,100,0,6,6,7,0,1,1,0,5,39.7
Sterling Brown,HOU,HOU @ NOP,01/30/2021,W,18,8,3,7,42.9,2,5,40.0,0,0,-,0,3,3,3,0,0,0,4,11,16.1
Rodions Kurucs,HOU,HOU @ NOP,01/30/2021,W,5,0,0,0,-,0,0,-,0,0,-,1,0,1,0,0,0,2,0,-9,-0.8
Danuel House Jr.,HOU,HOU @ NOP,01/30/2021,W,28,8,2,7,28.6,2,5,40.0,2,2,100,0,4,4,4,1,1,1,1,8,23.8
DeMarcus Cousins,HOU,HOU @ NOP,01/30/2021,W,14,4,0,2,0.0,0,2,0.0,4,5,80.0,0,3,3,2,0,0,2,5,-3,8.6
Mason Jones,HOU,HOU @ NOP,01/30/2021,W,5,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,1,0,0,0,2,-9,2.7
D.J. Augustin,MIL,MIL @ CHA,01/30/2021,L,4,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-21,0.0
