PLAYER,TEAM,MATCH UP,GAME DATE,WL,MIN,PTS,FGM,FGA,FGP,ThreePM,ThreePA,ThreePP,FTM,FTA,FTP,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PlusMinus,FP
OG Anunoby,TOR,TOR @ NYK,02/09/2019,W,16,2,0,2,0.0,0,1,0.0,2,2,100,0,3,3,0,0,0,1,1,0,4.6
Damyean Dotson,NYK,NYK vs. TOR,02/09/2019,L,19,4,2,9,22.2,0,2,0.0,0,0,-,0,2,2,2,1,0,2,2,-2,10.4
Allonzo Trier,NYK,NYK vs. TOR,02/09/2019,L,24,7,3,7,42.9,1,3,33.3,0,0,-,0,4,4,0,0,0,1,3,-2,10.8
Kyle Lowry,TOR,TOR @ NYK,02/09/2019,W,34,22,6,10,60.0,5,7,71.4,5,6,83.3,3,1,4,5,2,2,2,4,6,44.3
Kawhi Leonard,TOR,TOR @ NYK,02/09/2019,W,32,11,4,15,26.7,1,5,20.0,2,3,66.7,0,5,5,6,1,0,2,1,2,27.0
Marc Gasol,TOR,TOR @ NYK,02/09/2019,W,19,7,3,7,42.9,0,0,-,1,2,50.0,1,5,6,1,2,1,2,1,3,22.7
Eric Bledsoe,MIL,MIL vs. ORL,02/09/2019,L,29,19,7,13,53.8,2,4,50.0,3,6,50.0,2,9,11,5,0,0,1,4,-14,38.7
Melvin Frazier Jr.,ORL,ORL @ MIL,02/09/2019,W,3,6,3,3,100,0,0,-,0,0,-,1,0,1,0,0,0,0,0,1,7.2
Evan Fournier,ORL,ORL @ MIL,02/09/2019,W,32,7,3,13,23.1,1,5,20.0,0,0,-,1,4,5,5,1,0,1,3,21,22.5
D.J. Wilson,MIL,MIL vs. ORL,02/09/2019,L,29,4,2,8,25.0,0,5,0.0,0,0,-,1,4,5,1,1,0,1,0,-7,13.5
Jonathan Isaac,ORL,ORL @ MIL,02/09/2019,W,31,17,7,12,58.3,3,6,50.0,0,0,-,1,5,6,0,0,2,2,1,16,28.2
Tony Snell,MIL,MIL vs. ORL,02/09/2019,L,20,6,3,5,60.0,0,0,-,0,0,-,0,0,0,1,1,2,0,0,-13,16.5
George Hill,MIL,MIL vs. ORL,02/09/2019,L,14,6,2,5,40.0,2,2,100,0,0,-,1,0,1,1,0,1,0,0,-6,11.7
Jarell Martin,ORL,ORL @ MIL,02/09/2019,W,3,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,0,1,1.2
Christian Wood,MIL,MIL vs. ORL,02/09/2019,L,4,2,0,0,-,0,0,-,2,2,100,0,1,1,0,0,0,0,0,0,3.2
Jae Crowder,UTA,UTA vs. SAS,02/09/2019,W,25,9,3,10,30.0,3,9,33.3,0,0,-,0,6,6,3,0,0,0,1,17,20.7
Marco Belinelli,SAS,SAS @ UTA,02/09/2019,L,28,11,3,10,30.0,0,3,0.0,5,5,100,1,3,4,2,1,0,2,1,-15,19.8
Patty Mills,SAS,SAS @ UTA,02/09/2019,L,24,14,5,9,55.6,2,5,40.0,2,3,66.7,0,4,4,5,0,0,1,0,-18,25.3
Jevon Carter,MEM,MEM vs. NOP,02/09/2019,W,16,0,0,4,0.0,0,2,0.0,0,0,-,0,2,2,2,2,0,1,1,8,10.4
Darius Miller,NOP,NOP @ MEM,02/09/2019,L,20,8,3,10,30.0,2,8,25.0,0,0,-,0,0,0,2,0,0,0,1,6,11.0
Danny Green,TOR,TOR @ NYK,02/09/2019,W,30,14,5,9,55.6,4,6,66.7,0,0,-,1,3,4,0,0,1,0,0,8,21.8
Serge Ibaka,TOR,TOR @ NYK,02/09/2019,W,29,15,5,10,50.0,0,1,0.0,5,6,83.3,2,11,13,4,1,0,2,2,2,37.6
Noah Vonleh,NYK,NYK vs. TOR,02/09/2019,L,25,9,4,6,66.7,1,1,100,0,0,-,0,5,5,1,0,0,0,2,2,16.5
Khem Birch,ORL,ORL @ MIL,02/09/2019,W,19,6,2,2,100,0,0,-,2,2,100,2,3,5,2,0,4,2,1,8,25.0
Patrick McCaw,TOR,TOR @ NYK,02/09/2019,W,13,4,1,1,100,0,0,-,2,2,100,1,1,2,0,1,1,0,2,-3,12.4
Pascal Siakam,TOR,TOR @ NYK,02/09/2019,W,33,10,3,13,23.1,0,3,0.0,4,5,80.0,2,6,8,2,1,0,0,2,13,25.6
Stephen Curry,GSW,GSW @ PHX,02/08/2019,W,36,20,6,17,35.3,3,11,27.3,5,6,83.3,0,7,7,7,1,1,2,5,13,42.9
Alfonzo McKinnie,GSW,GSW @ PHX,02/08/2019,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-5,0.0
Elie Okobo,PHX,PHX vs. GSW,02/08/2019,L,21,3,1,6,16.7,0,3,0.0,1,1,100,0,1,1,4,1,0,0,3,16,13.2
Dragan Bender,PHX,PHX vs. GSW,02/08/2019,L,18,2,1,5,20.0,0,4,0.0,0,0,-,0,6,6,5,0,0,1,4,17,15.7
DeMarcus Cousins,GSW,GSW @ PHX,02/08/2019,W,27,18,7,11,63.6,1,2,50.0,3,6,50.0,2,3,5,4,2,1,4,3,-14,35.0
Dennis Smith Jr.,NYK,NYK @ DET,02/08/2019,L,35,31,9,15,60.0,2,5,40.0,11,19,57.9,1,1,2,8,2,0,4,3,-18,47.4
Kevon Looney,GSW,GSW @ PHX,02/08/2019,W,17,4,1,3,33.3,0,0,-,2,4,50.0,2,3,5,2,1,0,1,3,19,15.0
Gorgui Dieng,MIN,MIN @ NOP,02/08/2019,L,11,9,3,6,50.0,0,0,-,3,4,75.0,3,5,8,1,1,1,0,2,9,26.1
Shaun Livingston,GSW,GSW @ PHX,02/08/2019,W,16,4,2,2,100,0,0,-,0,0,-,1,2,3,1,0,2,0,1,14,15.1
Kevin Durant,GSW,GSW @ PHX,02/08/2019,W,34,21,6,11,54.5,1,3,33.3,8,10,80.0,1,7,8,3,0,0,4,2,-1,31.1
Josh Jackson,PHX,PHX vs. GSW,02/08/2019,L,33,19,8,19,42.1,1,3,33.3,2,3,66.7,3,5,8,5,1,0,2,3,9,37.1
Matthew Dellavedova,CLE,CLE @ WAS,02/08/2019,L,24,0,0,7,0.0,0,4,0.0,0,0,-,0,3,3,5,0,0,2,3,-12,9.1
Channing Frye,CLE,CLE @ WAS,02/08/2019,L,3,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,1,-2,1.2
Deandre Ayton,PHX,PHX vs. GSW,02/08/2019,L,33,23,10,20,50.0,0,0,-,3,4,75.0,5,7,12,0,3,1,3,4,3,46.4
Richaun Holmes,PHX,PHX vs. GSW,02/08/2019,L,15,10,4,5,80.0,0,0,-,2,4,50.0,3,1,4,0,0,0,1,4,-13,13.8
Kelly Oubre Jr.,PHX,PHX vs. GSW,02/08/2019,L,34,25,9,19,47.4,0,4,0.0,7,9,77.8,6,6,12,4,3,0,0,2,-29,54.4
Tyler Johnson,PHX,PHX vs. GSW,02/08/2019,L,28,5,1,9,11.1,1,4,25.0,2,2,100,0,0,0,2,2,0,2,5,-26,12.0
Quinn Cook,GSW,GSW @ PHX,02/08/2019,W,9,2,1,4,25.0,0,1,0.0,0,0,-,1,1,2,0,0,0,0,0,3,4.4
Mikal Bridges,PHX,PHX vs. GSW,02/08/2019,L,37,19,5,13,38.5,4,9,44.4,5,6,83.3,2,3,5,3,2,0,1,3,-2,34.5
Jonas Jerebko,GSW,GSW @ PHX,02/08/2019,W,18,7,3,6,50.0,0,2,0.0,1,1,100,2,3,5,2,0,0,0,2,22,16.0
Klay Thompson,GSW,GSW @ PHX,02/08/2019,W,36,25,9,17,52.9,4,5,80.0,3,4,75.0,0,6,6,2,1,3,2,2,2,45.2
Draymond Green,GSW,GSW @ PHX,02/08/2019,W,26,13,5,7,71.4,0,2,0.0,3,4,75.0,0,4,4,3,0,1,4,3,-16,21.3
Mike Scott,PHI,PHI vs. DEN,02/08/2019,W,16,2,1,4,25.0,0,2,0.0,0,0,-,0,0,0,1,0,0,0,2,6,3.5
JJ Redick,PHI,PHI vs. DEN,02/08/2019,W,33,34,11,15,73.3,6,7,85.7,6,7,85.7,0,3,3,3,0,0,3,0,14,39.1
T.J. McConnell,PHI,PHI vs. DEN,02/08/2019,W,14,4,2,2,100,0,0,-,0,0,-,0,1,1,2,1,0,0,0,5,11.2
Taj Gibson,MIN,MIN @ NOP,02/08/2019,L,23,9,4,8,50.0,0,0,-,1,3,33.3,1,3,4,0,0,2,1,3,-19,18.8
Isaiah Canaan,MIN,MIN @ NOP,02/08/2019,L,31,12,4,9,44.4,2,4,50.0,2,2,100,0,2,2,5,2,0,1,1,-8,26.9
Tim Frazier,NOP,NOP vs. MIN,02/08/2019,W,32,12,5,8,62.5,2,2,100,0,0,-,2,7,9,8,2,0,0,2,20,40.8
Julius Randle,NOP,NOP vs. MIN,02/08/2019,W,24,12,4,11,36.4,0,3,0.0,4,4,100,1,7,8,1,3,1,3,4,-15,32.1
Kenrich Williams,NOP,NOP vs. MIN,02/08/2019,W,37,19,6,10,60.0,4,7,57.1,3,3,100,0,6,6,2,0,1,1,1,8,31.2
Dario Saric,MIN,MIN @ NOP,02/08/2019,L,25,9,2,6,33.3,1,1,100,4,4,100,1,2,3,1,1,0,2,1,13,15.1
Karl-Anthony Towns,MIN,MIN @ NOP,02/08/2019,L,33,32,12,20,60.0,4,5,80.0,4,4,100,1,7,8,3,1,2,4,2,-16,51.1
Cheick Diallo,NOP,NOP vs. MIN,02/08/2019,W,9,2,1,2,50.0,0,0,-,0,0,-,2,0,2,0,0,1,0,1,-4,7.4
Stanley Johnson,NOP,NOP vs. MIN,02/08/2019,W,20,6,3,7,42.9,0,3,0.0,0,0,-,1,1,2,0,1,0,0,4,-18,11.4
Allonzo Trier,NYK,NYK @ DET,02/08/2019,L,30,7,3,9,33.3,1,3,33.3,0,0,-,0,3,3,2,1,0,2,1,-1,14.6
Anthony Davis,NOP,NOP vs. MIN,02/08/2019,W,25,32,11,15,73.3,0,1,0.0,10,11,90.9,2,7,9,2,0,3,2,3,23,52.8
Luol Deng,MIN,MIN @ NOP,02/08/2019,L,31,8,4,9,44.4,0,3,0.0,0,0,-,2,3,5,0,0,0,0,2,4,14.0
Trey Lyles,DEN,DEN @ PHI,02/08/2019,L,24,13,5,10,50.0,1,5,20.0,2,2,100,0,4,4,5,1,2,2,0,-7,32.3
Torrey Craig,DEN,DEN @ PHI,02/08/2019,L,10,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,2,-2,0.0
Langston Galloway,DET,DET vs. NYK,02/08/2019,W,20,5,2,5,40.0,1,4,25.0,0,0,-,0,1,1,3,1,0,0,1,21,13.7
Kevin Knox II,NYK,NYK @ DET,02/08/2019,L,35,7,2,8,25.0,1,4,25.0,2,2,100,0,2,2,2,0,0,3,3,-21,9.4
Jamal Crawford,PHX,PHX vs. GSW,02/08/2019,L,21,1,0,5,0.0,0,4,0.0,1,1,100,0,0,0,0,0,0,1,0,-25,0.0
Andre Iguodala,GSW,GSW @ PHX,02/08/2019,W,21,3,1,3,33.3,1,3,33.3,0,0,-,0,4,4,6,0,1,1,1,13,18.8
Frank Jackson,NOP,NOP vs. MIN,02/08/2019,W,21,4,2,4,50.0,0,1,0.0,0,0,-,0,3,3,2,2,0,0,2,-20,16.6
Jrue Holiday,NOP,NOP vs. MIN,02/08/2019,W,36,27,8,21,38.1,1,5,20.0,10,10,100,0,4,4,9,3,1,4,1,19,53.3
D'Angelo Russell,BKN,BKN vs. CHI,02/08/2019,L,32,23,8,21,38.1,1,8,12.5,6,6,100,0,1,1,6,2,0,3,2,-13,36.2
DeMarre Carroll,BKN,BKN vs. CHI,02/08/2019,L,26,7,3,8,37.5,1,4,25.0,0,0,-,1,3,4,5,1,0,3,3,-13,19.3
Wayne Selden,CHI,CHI @ BKN,02/08/2019,W,25,11,4,6,66.7,3,3,100,0,0,-,0,0,0,2,0,0,1,1,5,13.0
Cristiano Felicio,CHI,CHI @ BKN,02/08/2019,W,15,5,1,4,25.0,0,0,-,3,4,75.0,1,3,4,0,0,1,1,2,8,11.8
Caris LeVert,BKN,BKN vs. CHI,02/08/2019,L,15,11,5,11,45.5,0,3,0.0,1,2,50.0,0,2,2,4,5,0,0,1,3,34.4
Treveon Graham,BKN,BKN vs. CHI,02/08/2019,L,24,6,2,5,40.0,2,5,40.0,0,0,-,0,0,0,1,0,0,0,1,6,7.5
Shaquille Harrison,CHI,CHI @ BKN,02/08/2019,W,10,0,0,3,0.0,0,0,-,0,0,-,0,2,2,3,1,1,2,1,9,10.9
Antonio Blakeney,CHI,CHI @ BKN,02/08/2019,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0.0
Brandon Sampson,CHI,CHI @ BKN,02/08/2019,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0.0
Timothe Luwawu-Cabarrot,CHI,CHI @ BKN,02/08/2019,W,14,8,2,7,28.6,1,5,20.0,3,3,100,0,4,4,0,1,0,0,2,5,15.8
Ryan Arcidiacono,CHI,CHI @ BKN,02/08/2019,W,18,0,0,2,0.0,0,1,0.0,0,0,-,0,5,5,5,0,0,1,0,7,12.5
Shabazz Napier,BKN,BKN vs. CHI,02/08/2019,L,12,0,0,5,0.0,0,3,0.0,0,0,-,0,1,1,1,0,0,2,3,-13,0.7
Ed Davis,BKN,BKN vs. CHI,02/08/2019,L,13,2,0,1,0.0,0,0,-,2,2,100,0,5,5,2,0,0,0,2,-6,11.0
Trevor Ariza,WAS,WAS vs. CLE,02/08/2019,W,36,14,5,14,35.7,2,9,22.2,2,3,66.7,0,3,3,1,3,0,1,1,13,27.1
Jordan Clarkson,CLE,CLE @ WAS,02/08/2019,L,32,24,6,18,33.3,2,7,28.6,10,11,90.9,3,3,6,3,1,0,2,0,-5,36.7
Tomas Satoransky,WAS,WAS vs. CLE,02/08/2019,W,36,9,4,10,40.0,1,3,33.3,0,0,-,2,2,4,3,0,0,2,2,7,16.3
Ante Zizic,CLE,CLE @ WAS,02/08/2019,L,16,6,3,4,75.0,0,0,-,0,0,-,0,1,1,0,0,1,0,1,-3,10.2
Marquese Chriss,CLE,CLE @ WAS,02/08/2019,L,23,13,5,10,50.0,3,5,60.0,0,0,-,1,7,8,0,0,0,3,2,-11,19.6
Collin Sexton,CLE,CLE @ WAS,02/08/2019,L,38,27,10,18,55.6,3,7,42.9,4,4,100,0,3,3,4,0,0,2,2,-11,34.6
Deng Adel,CLE,CLE @ WAS,02/08/2019,L,36,5,2,8,25.0,1,5,20.0,0,0,-,0,2,2,0,0,2,1,2,-1,12.4
Chasson Randle,WAS,WAS vs. CLE,02/08/2019,W,17,2,1,4,25.0,0,1,0.0,0,0,-,0,2,2,3,0,0,1,2,2,7.9
Jabari Parker,WAS,WAS vs. CLE,02/08/2019,W,23,7,3,6,50.0,1,3,33.3,0,0,-,0,11,11,9,3,1,0,4,16,45.7
Kris Dunn,CHI,CHI @ BKN,02/08/2019,W,30,14,5,11,45.5,1,5,20.0,3,4,75.0,0,5,5,9,0,1,3,4,12,33.5
Rodions Kurucs,BKN,BKN vs. CHI,02/08/2019,L,19,3,1,3,33.3,1,2,50.0,0,0,-,0,1,1,0,0,0,0,0,-12,4.2
Jarrett Allen,BKN,BKN vs. CHI,02/08/2019,L,29,12,4,8,50.0,0,0,-,4,4,100,2,8,10,0,0,1,0,3,-11,27.0
Allen Crabbe,BKN,BKN vs. CHI,02/08/2019,L,21,19,7,12,58.3,5,9,55.6,0,0,-,0,1,1,0,1,0,0,3,-15,23.2
Rondae Hollis-Jefferson,BKN,BKN vs. CHI,02/08/2019,L,17,4,2,7,28.6,0,0,-,0,0,-,3,3,6,2,0,0,1,0,-11,13.2
Zach LaVine,CHI,CHI @ BKN,02/08/2019,W,37,26,10,17,58.8,1,2,50.0,5,7,71.4,1,2,3,5,2,0,1,1,12,42.1
Lauri Markkanen,CHI,CHI @ BKN,02/08/2019,W,38,31,11,18,61.1,4,7,57.1,5,6,83.3,2,16,18,0,0,2,3,3,17,55.6
Robin Lopez,CHI,CHI @ BKN,02/08/2019,W,18,12,6,8,75.0,0,0,-,0,0,-,3,2,5,2,1,0,2,5,2,22.0
Otto Porter Jr.,CHI,CHI @ BKN,02/08/2019,W,34,18,7,9,77.8,4,5,80.0,0,0,-,1,3,4,1,0,0,2,2,18,22.3
Joe Harris,BKN,BKN vs. CHI,02/08/2019,L,31,19,7,13,53.8,3,7,42.9,2,2,100,0,2,2,5,0,0,2,3,-10,26.9
Ish Smith,DET,DET vs. NYK,02/08/2019,W,18,11,3,9,33.3,1,3,33.3,4,4,100,1,3,4,2,0,0,2,2,6,16.8
Jose Calderon,DET,DET vs. NYK,02/08/2019,W,3,0,0,0,-,0,0,-,0,0,-,0,1,1,1,0,0,0,0,-6,2.7
Lance Thomas,NYK,NYK @ DET,02/08/2019,L,13,4,2,7,28.6,0,2,0.0,0,0,-,0,1,1,1,1,0,0,2,-9,9.7
Noah Vonleh,NYK,NYK @ DET,02/08/2019,L,3,0,0,3,0.0,0,2,0.0,0,0,-,0,0,0,0,0,0,0,1,-12,0.0
Mario Hezonja,NYK,NYK @ DET,02/08/2019,L,33,8,3,11,27.3,0,2,0.0,2,2,100,0,7,7,1,2,0,0,3,1,23.9
Glenn Robinson III,DET,DET vs. NYK,02/08/2019,W,14,5,2,3,66.7,1,1,100,0,0,-,1,2,3,0,0,0,2,2,6,6.6
Thon Maker,DET,DET vs. NYK,02/08/2019,W,8,0,0,1,0.0,0,0,-,0,0,-,0,1,1,0,0,0,1,1,-2,0.2
Isaiah Hicks,NYK,NYK @ DET,02/08/2019,L,4,1,0,0,-,0,0,-,1,2,50.0,0,0,0,1,0,0,0,0,4,2.5
Luke Kornet,NYK,NYK @ DET,02/08/2019,L,4,3,1,1,100,1,1,100,0,0,-,0,1,1,1,0,0,0,0,4,5.7
Svi Mykhailiuk,DET,DET vs. NYK,02/08/2019,W,9,3,1,4,25.0,1,2,50.0,0,0,-,0,1,1,2,0,0,1,0,-12,6.2
Bruce Brown,DET,DET vs. NYK,02/08/2019,W,19,0,0,2,0.0,0,0,-,0,2,0.0,0,1,1,1,0,0,0,3,10,2.7
Khyri Thomas,DET,DET vs. NYK,02/08/2019,W,20,5,2,4,50.0,1,3,33.3,0,0,-,0,1,1,0,1,0,0,3,2,9.2
Bobby Portis,WAS,WAS vs. CLE,02/08/2019,W,27,30,12,18,66.7,4,6,66.7,2,2,100,2,4,6,2,1,0,2,3,19,41.2
Thomas Bryant,WAS,WAS vs. CLE,02/08/2019,W,19,13,6,9,66.7,0,0,-,1,1,100,2,4,6,0,1,1,0,1,-11,26.2
David Nwaba,CLE,CLE @ WAS,02/08/2019,L,29,17,6,11,54.5,2,3,66.7,3,4,75.0,4,4,8,2,2,0,3,1,-12,32.6
Larry Nance Jr.,CLE,CLE @ WAS,02/08/2019,L,33,10,3,15,20.0,1,4,25.0,3,4,75.0,9,10,19,6,3,0,1,3,-6,49.8
Bradley Beal,WAS,WAS vs. CLE,02/08/2019,W,37,25,9,20,45.0,2,6,33.3,5,5,100,3,3,6,13,2,0,6,3,16,51.7
Reggie Jackson,DET,DET vs. NYK,02/08/2019,W,27,20,8,14,57.1,4,5,80.0,0,0,-,1,1,2,6,0,0,1,2,17,30.4
Kevin Love,CLE,CLE @ WAS,02/08/2019,L,6,4,1,5,20.0,0,3,0.0,2,2,100,0,1,1,1,0,0,0,1,-2,6.7
John Jenkins,WAS,WAS vs. CLE,02/08/2019,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2,0.0
Jordan McRae,WAS,WAS vs. CLE,02/08/2019,W,1,2,1,1,100,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-2,3.2
Jeff Green,WAS,WAS vs. CLE,02/08/2019,W,26,15,4,7,57.1,2,5,40.0,5,5,100,1,7,8,4,0,1,2,2,2,31.6
Wesley Johnson,WAS,WAS vs. CLE,02/08/2019,W,15,2,1,3,33.3,0,2,0.0,0,0,-,0,1,1,0,0,1,2,1,5,4.2
Damyean Dotson,NYK,NYK @ DET,02/08/2019,L,24,10,4,8,50.0,1,2,50.0,1,2,50.0,0,2,2,2,0,0,1,3,-10,14.4
Luke Kennard,DET,DET vs. NYK,02/08/2019,W,29,12,4,13,30.8,2,5,40.0,2,2,100,2,1,3,3,0,1,1,4,13,22.1
DeAndre Jordan,NYK,NYK @ DET,02/08/2019,L,29,14,5,5,100,0,0,-,4,5,80.0,4,7,11,1,0,2,2,3,-15,32.7
Mitchell Robinson,NYK,NYK @ DET,02/08/2019,L,15,11,3,5,60.0,0,0,-,5,7,71.4,3,3,6,1,0,3,0,2,-6,28.7
Blake Griffin,DET,DET vs. NYK,02/08/2019,W,29,26,6,13,46.2,2,7,28.6,12,15,80.0,2,4,6,4,0,0,3,2,7,36.2
Pat Connaughton,MIL,MIL @ DAL,02/08/2019,W,18,4,2,5,40.0,0,1,0.0,0,0,-,1,2,3,0,1,0,0,0,9,10.6
Zaza Pachulia,DET,DET vs. NYK,02/08/2019,W,12,4,2,3,66.7,0,0,-,0,0,-,1,1,2,0,0,2,0,3,-16,12.4
Kadeem Allen,NYK,NYK @ DET,02/08/2019,L,15,7,3,6,50.0,1,1,100,0,2,0.0,2,2,4,2,0,0,1,2,-2,13.8
Andre Drummond,DET,DET vs. NYK,02/08/2019,W,33,29,12,15,80.0,0,0,-,5,6,83.3,3,17,20,2,1,3,1,4,39,67.0
Brook Lopez,MIL,MIL @ DAL,02/08/2019,W,27,20,8,14,57.1,2,6,33.3,2,2,100,0,6,6,2,0,1,2,2,16,31.2
Dion Waiters,MIA,MIA @ SAC,02/08/2019,L,32,12,4,12,33.3,4,9,44.4,0,0,-,0,1,1,2,0,0,3,0,-1,13.2
Justin Jackson,DAL,DAL vs. MIL,02/08/2019,L,4,3,1,3,33.3,1,1,100,0,0,-,0,0,0,0,0,0,0,0,1,3.0
Ryan Broekhoff,DAL,DAL vs. MIL,02/08/2019,L,19,6,2,6,33.3,2,5,40.0,0,0,-,0,5,5,2,0,0,0,2,1,15.0
Daryl Macon,DAL,DAL vs. MIL,02/08/2019,L,3,2,1,1,100,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,2.0
Anthony Tolliver,MIN,MIN @ NOP,02/08/2019,L,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,2,-5,0.0
Jeff Teague,MIN,MIN @ NOP,02/08/2019,L,17,12,6,7,85.7,0,0,-,0,2,0.0,0,4,4,5,0,0,3,1,5,21.3
Maxi Kleber,DAL,DAL vs. MIL,02/08/2019,L,25,11,4,9,44.4,2,7,28.6,1,2,50.0,2,1,3,2,0,2,1,3,-12,22.6
Trevon Duval,MIL,MIL @ DAL,02/08/2019,W,1,2,1,1,100,0,0,-,0,0,-,0,0,0,1,0,0,0,0,2,3.5
D.J. Wilson,MIL,MIL @ DAL,02/08/2019,W,21,5,1,6,16.7,1,4,25.0,2,4,50.0,2,3,5,1,0,2,1,2,-13,17.5
Dwight Powell,DAL,DAL vs. MIL,02/08/2019,L,20,12,3,6,50.0,3,6,50.0,3,3,100,3,5,8,2,1,0,2,4,-3,25.6
Tony Snell,MIL,MIL @ DAL,02/08/2019,W,20,4,2,6,33.3,0,4,0.0,0,0,-,0,1,1,2,0,0,0,1,9,8.2
Trey Burke,DAL,DAL vs. MIL,02/08/2019,L,27,18,5,9,55.6,3,5,60.0,5,6,83.3,1,4,5,5,2,0,3,0,15,34.5
Tim Hardaway Jr.,DAL,DAL vs. MIL,02/08/2019,L,27,12,5,12,41.7,1,3,33.3,1,2,50.0,1,1,2,2,1,0,3,1,-17,17.4
Eric Bledsoe,MIL,MIL @ DAL,02/08/2019,W,27,18,7,12,58.3,4,7,57.1,0,0,-,0,3,3,5,0,1,2,2,22,30.1
Marvin Bagley III,SAC,SAC vs. MIA,02/08/2019,W,20,3,1,6,16.7,0,0,-,1,1,100,1,6,7,0,1,0,2,3,6,12.4
Harrison Barnes,SAC,SAC vs. MIA,02/08/2019,W,37,12,3,9,33.3,2,4,50.0,4,4,100,1,6,7,2,0,0,1,2,5,22.4
Bogdan Bogdanovic,SAC,SAC vs. MIA,02/08/2019,W,34,16,6,14,42.9,2,6,33.3,2,4,50.0,1,4,5,4,2,0,2,2,11,32.0
Bam Adebayo,MIA,MIA @ SAC,02/08/2019,L,20,2,1,3,33.3,0,0,-,0,3,0.0,2,4,6,1,1,0,2,4,-8,11.7
Duncan Robinson,MIA,MIA @ SAC,02/08/2019,L,5,2,1,1,100,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-5,2.0
De'Aaron Fox,SAC,SAC vs. MIA,02/08/2019,W,30,12,5,17,29.4,1,3,33.3,1,2,50.0,0,2,2,3,4,0,1,2,-2,29.9
Josh Richardson,MIA,MIA @ SAC,02/08/2019,L,37,21,9,15,60.0,2,4,50.0,1,1,100,1,1,2,4,0,3,2,4,-5,36.4
Yogi Ferrell,SAC,SAC vs. MIA,02/08/2019,W,18,6,2,4,50.0,0,1,0.0,2,2,100,0,1,1,5,1,0,1,2,8,16.7
Willie Cauley-Stein,SAC,SAC vs. MIA,02/08/2019,W,24,7,3,5,60.0,0,0,-,1,3,33.3,0,7,7,1,1,3,0,2,6,28.9
Buddy Hield,SAC,SAC vs. MIA,02/08/2019,W,34,23,8,16,50.0,4,9,44.4,3,4,75.0,2,5,7,1,0,2,2,3,5,36.9
Andrew Wiggins,MIN,MIN @ NOP,02/08/2019,L,35,23,10,17,58.8,1,2,50.0,2,3,66.7,0,10,10,7,0,2,2,3,-2,49.5
Josh Okogie,MIN,MIN @ NOP,02/08/2019,L,30,3,1,9,11.1,1,6,16.7,0,0,-,2,3,5,0,1,1,2,3,-11,13.0
Darius Miller,NOP,NOP vs. MIN,02/08/2019,W,30,5,2,10,20.0,1,6,16.7,0,0,-,0,2,2,3,0,0,0,3,20,11.9
Ian Clark,NOP,NOP vs. MIN,02/08/2019,W,7,3,1,3,33.3,1,2,50.0,0,0,-,0,0,0,0,0,0,1,0,-3,2.0
Hassan Whiteside,MIA,MIA @ SAC,02/08/2019,L,28,17,7,14,50.0,0,0,-,3,4,75.0,2,17,19,1,3,2,0,4,2,56.3
Alec Burks,SAC,SAC vs. MIA,02/08/2019,W,15,9,4,5,80.0,0,1,0.0,1,1,100,1,3,4,1,1,0,0,0,1,18.3
Harry Giles III,SAC,SAC vs. MIA,02/08/2019,W,17,10,4,9,44.4,0,0,-,2,2,100,2,1,3,0,1,0,4,1,-5,12.6
Nemanja Bjelica,SAC,SAC vs. MIA,02/08/2019,W,11,4,1,5,20.0,0,2,0.0,2,2,100,2,1,3,1,0,0,0,0,-5,9.1
James Johnson,MIA,MIA @ SAC,02/08/2019,L,21,9,3,7,42.9,1,2,50.0,2,4,50.0,0,3,3,4,2,0,3,2,-16,21.6
Justise Winslow,MIA,MIA @ SAC,02/08/2019,L,31,5,2,11,18.2,0,4,0.0,1,4,25.0,5,5,10,6,0,1,2,5,-6,27.0
Sterling Brown,MIL,MIL @ DAL,02/08/2019,W,28,10,4,8,50.0,2,4,50.0,0,0,-,1,4,5,3,0,0,1,3,-6,19.5
Jimmy Butler,PHI,PHI vs. DEN,02/08/2019,W,36,22,4,9,44.4,0,1,0.0,14,14,100,1,6,7,5,3,0,0,1,9,46.9
Mason Plumlee,DEN,DEN @ PHI,02/08/2019,L,36,10,5,7,71.4,0,0,-,0,0,-,2,6,8,6,1,0,1,6,-8,30.6
Courtney Lee,DAL,DAL vs. MIL,02/08/2019,L,4,0,0,1,0.0,0,1,0.0,0,0,-,0,1,1,1,0,0,0,0,1,2.7
Will Barton,DEN,DEN @ PHI,02/08/2019,L,38,14,6,16,37.5,0,1,0.0,2,2,100,2,6,8,7,0,0,2,4,-8,32.1
