PLAYER,TEAM,MATCH UP,GAME DATE,WL,MIN,PTS,FGM,FGA,FGP,ThreePM,ThreePA,ThreePP,FTM,FTA,FTP,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PlusMinus,FP
Montrezl Harrell,CHA,CHA vs. SAS,03/05/2022,W,17,15,7,10,70.0,0,0,-,1,4,25.0,3,3,6,2,0,0,0,0,7,25.2
Terry Rozier,CHA,CHA vs. SAS,03/05/2022,W,35,31,10,18,55.6,6,8,75.0,5,5,100,2,3,5,6,1,0,1,1,2,48.0
Jordan McLaughlin,MIN,MIN vs. POR,03/05/2022,W,21,2,1,3,33.3,0,1,0.0,0,0,-,1,1,2,7,6,0,1,4,-1,31.9
Jaylen Nowell,MIN,MIN vs. POR,03/05/2022,W,24,22,8,13,61.5,4,7,57.1,2,3,66.7,0,1,1,2,0,0,2,2,9,24.2
Naz Reid,MIN,MIN vs. POR,03/05/2022,W,13,6,2,2,100,0,0,-,2,2,100,2,1,3,1,1,0,2,2,-1,12.1
Keljin Blevins,POR,POR @ MIN,03/05/2022,L,24,0,0,3,0.0,0,3,0.0,0,0,-,2,0,2,5,1,0,1,1,-12,11.9
Brandon Williams,POR,POR @ MIN,03/05/2022,L,27,21,9,14,64.3,2,5,40.0,1,1,100,0,2,2,1,1,0,3,4,-16,24.9
Trendon Watford,POR,POR @ MIN,03/05/2022,L,32,12,3,8,37.5,0,2,0.0,6,8,75.0,4,10,14,4,0,1,0,5,-3,37.8
Drew Eubanks,POR,POR @ MIN,03/05/2022,L,28,13,6,7,85.7,0,0,-,1,1,100,3,5,8,2,1,0,3,6,-16,25.6
Jarrett Culver,MEM,MEM vs. ORL,03/05/2022,W,5,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,1,-3,0.0
Ja Morant,MEM,MEM vs. ORL,03/05/2022,W,28,25,9,17,52.9,3,6,50.0,4,7,57.1,0,4,4,7,1,0,3,1,12,40.3
De'Anthony Melton,MEM,MEM vs. ORL,03/05/2022,W,24,9,4,8,50.0,1,3,33.3,0,0,-,0,4,4,4,3,1,0,2,13,31.8
Mo Bamba,ORL,ORL @ MEM,03/05/2022,L,21,10,4,8,50.0,2,4,50.0,0,0,-,0,4,4,0,1,1,0,0,-17,20.8
Kyle Anderson,MEM,MEM vs. ORL,03/05/2022,W,18,9,4,6,66.7,1,3,33.3,0,0,-,1,5,6,1,1,0,0,1,13,20.7
Steven Adams,MEM,MEM vs. ORL,03/05/2022,W,23,4,2,2,100,0,0,-,0,0,-,1,5,6,4,0,0,1,2,14,16.2
Jakob Poeltl,SAS,SAS @ CHA,03/05/2022,L,30,11,4,8,50.0,0,0,-,3,5,60.0,1,4,5,3,1,2,3,3,-3,27.5
Cole Anthony,ORL,ORL @ MEM,03/05/2022,L,32,19,7,16,43.8,4,6,66.7,1,1,100,0,3,3,4,0,1,1,4,-22,30.6
Desmond Bane,MEM,MEM vs. ORL,03/05/2022,W,24,24,10,15,66.7,3,6,50.0,1,1,100,0,6,6,2,0,0,0,0,15,34.2
Markelle Fultz,ORL,ORL @ MEM,03/05/2022,L,19,6,2,8,25.0,0,2,0.0,2,2,100,0,2,2,3,0,0,0,0,-7,12.9
Jarred Vanderbilt,MIN,MIN vs. POR,03/05/2022,W,37,14,5,8,62.5,0,0,-,4,5,80.0,2,5,7,2,1,0,1,3,16,27.4
Tyus Jones,MEM,MEM vs. ORL,03/05/2022,W,19,14,5,9,55.6,3,5,60.0,1,2,50.0,0,1,1,2,0,0,1,0,19,17.2
Jaren Jackson Jr.,MEM,MEM vs. ORL,03/05/2022,W,25,13,2,11,18.2,0,3,0.0,9,11,81.8,0,3,3,0,0,3,0,2,18,25.6
Moritz Wagner,ORL,ORL @ MEM,03/05/2022,L,27,17,6,12,50.0,1,4,25.0,4,5,80.0,0,11,11,3,1,0,2,4,-11,35.7
Brandon Clarke,MEM,MEM vs. ORL,03/05/2022,W,20,11,4,6,66.7,0,0,-,3,6,50.0,2,6,8,0,2,0,0,1,17,26.6
Ignas Brazdeikis,ORL,ORL @ MEM,03/05/2022,L,22,12,5,8,62.5,1,3,33.3,1,2,50.0,0,3,3,2,0,1,1,3,-14,20.6
John Konchar,MEM,MEM vs. ORL,03/05/2022,W,22,2,1,3,33.3,0,2,0.0,0,0,-,1,10,11,3,0,0,0,2,10,19.7
Terrence Ross,ORL,ORL @ MEM,03/05/2022,L,19,5,2,5,40.0,0,1,0.0,1,1,100,0,2,2,0,0,0,0,0,-16,7.4
Ziaire Williams,MEM,MEM vs. ORL,03/05/2022,W,22,8,3,7,42.9,2,3,66.7,0,0,-,0,3,3,1,0,0,1,0,18,12.1
Franz Wagner,ORL,ORL @ MEM,03/05/2022,L,24,15,6,9,66.7,3,4,75.0,0,0,-,0,5,5,6,0,1,3,2,-15,30.0
Xavier Tillman,MEM,MEM vs. ORL,03/05/2022,W,5,5,2,4,50.0,1,2,50.0,0,0,-,1,1,2,0,0,0,1,0,-3,6.4
R.J. Hampton,ORL,ORL @ MEM,03/05/2022,L,34,4,1,7,14.3,0,3,0.0,2,4,50.0,1,3,4,2,1,1,2,3,-24,15.8
Killian Tillie,MEM,MEM vs. ORL,03/05/2022,W,5,0,0,2,0.0,0,0,-,0,0,-,0,1,1,1,0,0,0,2,-3,2.7
Joshua Primo,SAS,SAS @ CHA,03/05/2022,L,25,10,4,7,57.1,2,5,40.0,0,0,-,4,2,6,2,0,0,0,2,-9,20.2
LaMelo Ball,CHA,CHA vs. SAS,03/05/2022,W,29,24,7,16,43.8,4,9,44.4,6,6,100,1,7,8,7,0,1,4,2,7,43.1
P.J. Washington,CHA,CHA vs. SAS,03/05/2022,W,37,15,6,13,46.2,3,9,33.3,0,0,-,1,4,5,1,2,2,3,3,9,31.5
Lonnie Walker IV,SAS,SAS @ CHA,03/05/2022,L,18,5,2,8,25.0,1,4,25.0,0,0,-,0,0,0,0,1,0,0,1,-4,8.0
Miles Bridges,CHA,CHA vs. SAS,03/05/2022,W,36,10,3,12,25.0,1,6,16.7,3,4,75.0,1,5,6,6,0,0,1,3,0,25.2
Dejounte Murray,SAS,SAS @ CHA,03/05/2022,L,35,25,9,21,42.9,0,3,0.0,7,8,87.5,1,8,9,10,3,0,2,3,-5,57.8
Kelly Oubre Jr.,CHA,CHA vs. SAS,03/05/2022,W,25,12,3,12,25.0,2,8,25.0,4,6,66.7,0,1,1,1,3,1,0,2,4,26.7
JT Thor,CHA,CHA vs. SAS,03/05/2022,W,5,0,0,0,-,0,0,-,0,0,-,0,2,2,0,0,0,0,0,6,2.4
Keldon Johnson,SAS,SAS @ CHA,03/05/2022,L,37,33,14,24,58.3,4,10,40.0,1,2,50.0,3,5,8,2,0,0,2,2,1,43.6
Cody Martin,CHA,CHA vs. SAS,03/05/2022,W,31,12,4,7,57.1,0,2,0.0,4,4,100,1,3,4,3,1,0,0,2,-1,24.3
Keita Bates-Diop,SAS,SAS @ CHA,03/05/2022,L,5,0,0,2,0.0,0,2,0.0,0,0,-,0,1,1,1,0,0,0,0,-4,2.7
Admiral Schofield,ORL,ORL @ MEM,03/05/2022,L,9,4,2,3,66.7,0,1,0.0,0,1,0.0,0,0,0,0,0,0,1,0,-1,3.0
Chuma Okeke,ORL,ORL @ MEM,03/05/2022,L,34,4,2,10,20.0,0,7,0.0,0,0,-,0,7,7,5,4,0,2,4,-13,29.9
Karl-Anthony Towns,MIN,MIN vs. POR,03/05/2022,W,34,36,13,17,76.5,0,4,0.0,10,11,90.9,1,14,15,5,0,3,0,2,14,70.5
Malik Beasley,MIN,MIN vs. POR,03/05/2022,W,21,16,5,10,50.0,4,9,44.4,2,3,66.7,0,0,0,1,0,1,0,0,7,20.5
Taurean Prince,MIN,MIN vs. POR,03/05/2022,W,13,9,3,7,42.9,2,3,66.7,1,1,100,0,2,2,3,1,1,2,1,-2,19.9
Josh Okogie,MIN,MIN vs. POR,03/05/2022,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,5,0.0
CJ Elleby,POR,POR @ MIN,03/05/2022,L,28,9,4,11,36.4,0,1,0.0,1,3,33.3,1,8,9,3,1,0,2,4,-10,25.3
Jaden McDaniels,MIN,MIN vs. POR,03/05/2022,W,37,16,6,13,46.2,3,7,42.9,1,2,50.0,2,7,9,0,0,2,1,3,14,31.8
Keon Johnson,POR,POR @ MIN,03/05/2022,L,29,15,5,9,55.6,3,5,60.0,2,3,66.7,1,1,2,5,1,0,0,2,-6,27.9
Ben McLemore,POR,POR @ MIN,03/05/2022,L,30,13,2,8,25.0,2,5,40.0,7,7,100,0,1,1,1,0,0,3,1,-5,12.7
D'Angelo Russell,MIN,MIN vs. POR,03/05/2022,W,35,14,5,12,41.7,2,6,33.3,2,2,100,1,2,3,15,1,0,2,4,9,41.1
Anfernee Simons,POR,POR @ MIN,03/05/2022,L,40,38,11,25,44.0,9,17,52.9,7,7,100,0,3,3,3,0,0,3,0,-2,43.1
Domantas Sabonis,SAC,SAC @ DAL,03/05/2022,L,32,15,7,10,70.0,0,0,-,1,5,20.0,2,8,10,6,0,0,4,5,1,32.0
Tre Jones,SAS,SAS @ CHA,03/05/2022,L,20,6,2,5,40.0,0,1,0.0,2,2,100,0,4,4,7,0,0,0,1,-5,21.3
Zach Collins,SAS,SAS @ CHA,03/05/2022,L,18,5,2,3,66.7,1,1,100,0,0,-,2,8,10,2,0,3,1,4,-3,28.0
Otto Porter Jr.,GSW,GSW @ LAL,03/05/2022,L,24,10,3,9,33.3,0,2,0.0,4,4,100,2,8,10,3,1,0,0,4,-12,29.5
Austin Reaves,LAL,LAL vs. GSW,03/05/2022,W,34,10,3,7,42.9,3,5,60.0,1,1,100,2,3,5,2,3,2,2,3,18,32.0
Malik Monk,LAL,LAL vs. GSW,03/05/2022,W,32,12,4,10,40.0,4,9,44.4,0,0,-,1,5,6,5,3,1,1,3,19,37.7
Kevon Looney,GSW,GSW @ LAL,03/05/2022,L,13,0,0,1,0.0,0,0,-,0,0,-,1,3,4,0,1,1,0,1,-6,10.8
Stanley Johnson,LAL,LAL vs. GSW,03/05/2022,W,26,4,2,7,28.6,0,3,0.0,0,0,-,4,2,6,4,2,1,1,0,-4,25.2
Andrew Wiggins,GSW,GSW @ LAL,03/05/2022,L,32,14,6,15,40.0,2,4,50.0,0,2,0.0,2,3,5,4,3,0,1,5,-12,34.0
Stephen Curry,GSW,GSW @ LAL,03/05/2022,L,36,30,13,22,59.1,4,9,44.4,0,0,-,0,4,4,1,0,0,4,0,-12,32.3
LeBron James,LAL,LAL vs. GSW,03/05/2022,W,39,56,19,31,61.3,6,11,54.5,12,13,92.3,2,8,10,3,0,1,4,0,13,71.5
P.J. Tucker,MIA,MIA vs. PHI,03/05/2022,W,26,2,1,2,50.0,0,1,0.0,0,0,-,0,2,2,3,0,1,2,2,3,9.9
Joel Embiid,PHI,PHI @ MIA,03/05/2022,L,36,22,4,15,26.7,0,6,0.0,14,14,100,5,10,15,2,2,0,4,3,-12,45.0
Furkan Korkmaz,PHI,PHI @ MIA,03/05/2022,L,22,2,1,5,20.0,0,4,0.0,0,0,-,1,3,4,0,0,0,0,0,-5,6.8
Bam Adebayo,MIA,MIA vs. PHI,03/05/2022,W,31,6,3,10,30.0,0,0,-,0,0,-,2,8,10,2,1,0,1,4,6,23.0
Duncan Robinson,MIA,MIA vs. PHI,03/05/2022,W,18,6,2,5,40.0,2,4,50.0,0,0,-,0,1,1,2,0,0,2,2,-2,8.2
Haywood Highsmith,MIA,MIA vs. PHI,03/05/2022,W,1,2,0,0,-,0,0,-,2,2,100,1,0,1,0,0,0,0,1,0,3.2
Tyler Herro,MIA,MIA vs. PHI,03/05/2022,W,34,21,9,16,56.3,1,3,33.3,2,2,100,0,7,7,3,0,0,3,0,17,30.9
Matisse Thybulle,PHI,PHI @ MIA,03/05/2022,L,22,0,0,2,0.0,0,1,0.0,0,0,-,0,1,1,1,1,2,0,1,-7,11.7
Tyrese Maxey,PHI,PHI @ MIA,03/05/2022,L,35,17,7,14,50.0,3,6,50.0,0,2,0.0,0,2,2,1,1,0,2,1,-22,21.9
Paul Reed,PHI,PHI @ MIA,03/05/2022,L,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,0,0.0
Isaiah Joe,PHI,PHI @ MIA,03/05/2022,L,9,2,0,1,0.0,0,1,0.0,2,3,66.7,0,0,0,0,0,0,1,1,2,1.0
Omer Yurtseven,MIA,MIA vs. PHI,03/05/2022,W,1,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,0,1.2
Javonte Smart,MIA,MIA vs. PHI,03/05/2022,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0.0
Kyle Guy,MIA,MIA vs. PHI,03/05/2022,W,1,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,0,0.0
Jimmy Butler,MIA,MIA vs. PHI,03/05/2022,W,33,21,6,15,40.0,1,2,50.0,8,11,72.7,2,2,4,5,2,1,4,3,13,38.3
Paul Millsap,PHI,PHI @ MIA,03/05/2022,L,9,4,2,5,40.0,0,2,0.0,0,0,-,2,3,5,1,1,0,0,1,-1,14.5
Danny Green,PHI,PHI @ MIA,03/05/2022,L,20,6,2,8,25.0,2,7,28.6,0,0,-,2,1,3,1,4,0,0,4,-16,23.1
Tobias Harris,PHI,PHI @ MIA,03/05/2022,L,37,16,6,15,40.0,1,4,25.0,3,3,100,2,6,8,2,0,1,1,0,-10,30.6
Dewayne Dedmon,MIA,MIA vs. PHI,03/05/2022,W,15,2,0,1,0.0,0,0,-,2,2,100,0,4,4,1,0,1,0,3,11,11.3
Georges Niang,PHI,PHI @ MIA,03/05/2022,L,24,9,4,11,36.4,1,8,12.5,0,0,-,0,2,2,3,0,0,0,2,-11,15.9
Caleb Martin,MIA,MIA vs. PHI,03/05/2022,W,21,14,5,7,71.4,2,4,50.0,2,2,100,0,0,0,0,2,0,0,1,14,20.0
Shake Milton,PHI,PHI @ MIA,03/05/2022,L,24,4,2,6,33.3,0,2,0.0,0,1,0.0,1,0,1,2,0,1,1,3,-3,10.2
Gabe Vincent,MIA,MIA vs. PHI,03/05/2022,W,29,16,6,8,75.0,4,6,66.7,0,0,-,0,1,1,2,0,0,1,2,9,19.2
Max Strus,MIA,MIA vs. PHI,03/05/2022,W,27,9,3,7,42.9,3,7,42.9,0,0,-,1,6,7,2,1,0,0,1,14,23.4
Carmelo Anthony,LAL,LAL vs. GSW,03/05/2022,W,25,14,5,8,62.5,2,3,66.7,2,3,66.7,2,6,8,0,1,1,1,1,9,28.6
Russell Westbrook,LAL,LAL vs. GSW,03/05/2022,W,32,20,9,17,52.9,1,3,33.3,1,2,50.0,0,4,4,4,0,0,5,5,13,25.8
Frank Ntilikina,DAL,DAL vs. SAC,03/05/2022,W,8,0,0,2,0.0,0,0,-,0,0,-,1,0,1,1,0,0,0,0,0,2.7
De'Aaron Fox,SAC,SAC @ DAL,03/05/2022,L,40,44,18,31,58.1,3,4,75.0,5,6,83.3,0,2,2,6,1,0,1,4,6,57.4
Boban Marjanovic,DAL,DAL vs. SAC,03/05/2022,W,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,0.0
Trey Lyles,SAC,SAC @ DAL,03/05/2022,L,18,11,5,8,62.5,0,1,0.0,1,1,100,1,5,6,1,0,0,2,4,11,17.7
Jalen Brunson,DAL,DAL vs. SAC,03/05/2022,W,37,23,8,15,53.3,2,3,66.7,5,5,100,0,3,3,6,1,0,1,1,2,37.6
Justin Holiday,SAC,SAC @ DAL,03/05/2022,L,29,9,4,12,33.3,1,7,14.3,0,0,-,1,4,5,2,1,0,1,4,5,20.0
Richaun Holmes,SAC,SAC @ DAL,03/05/2022,L,16,6,2,3,66.7,0,0,-,2,2,100,3,3,6,0,0,0,1,4,0,12.2
Reggie Bullock Jr.,DAL,DAL vs. SAC,03/05/2022,W,42,11,5,12,41.7,1,6,16.7,0,0,-,1,0,1,1,2,0,1,3,2,18.7
Spencer Dinwiddie,DAL,DAL vs. SAC,03/05/2022,W,36,36,11,22,50.0,2,7,28.6,12,13,92.3,0,2,2,7,0,0,5,5,5,43.9
Dwight Powell,DAL,DAL vs. SAC,03/05/2022,W,28,6,3,5,60.0,0,0,-,0,1,0.0,1,6,7,2,0,0,1,6,-5,16.4
Davion Mitchell,SAC,SAC @ DAL,03/05/2022,L,23,4,2,9,22.2,0,3,0.0,0,0,-,0,1,1,3,0,0,0,1,-18,9.7
Josh Green,DAL,DAL vs. SAC,03/05/2022,W,29,12,4,6,66.7,2,3,66.7,2,4,50.0,6,6,12,1,1,0,1,1,5,29.9
Chimezie Metu,SAC,SAC @ DAL,03/05/2022,L,10,5,2,3,66.7,1,1,100,0,0,-,1,2,3,0,0,0,0,1,-6,8.6
Trey Burke,DAL,DAL vs. SAC,03/05/2022,W,4,0,0,1,0.0,0,1,0.0,0,2,0.0,0,0,0,0,1,0,0,0,-2,3.0
Donte DiVincenzo,SAC,SAC @ DAL,03/05/2022,L,34,10,3,10,30.0,3,6,50.0,1,1,100,1,7,8,3,1,1,2,3,-9,28.1
Harrison Barnes,SAC,SAC @ DAL,03/05/2022,L,38,9,3,8,37.5,1,3,33.3,2,3,66.7,1,3,4,3,2,0,3,2,5,21.3
Davis Bertans,DAL,DAL vs. SAC,03/05/2022,W,15,7,2,5,40.0,2,4,50.0,1,2,50.0,0,3,3,2,0,1,0,1,2,16.6
Moses Moody,GSW,GSW @ LAL,03/05/2022,L,21,9,4,4,100,1,1,100,0,1,0.0,1,0,1,0,0,0,0,0,2,10.2
Jonathan Kuminga,GSW,GSW @ LAL,03/05/2022,L,29,18,7,10,70.0,3,5,60.0,1,3,33.3,2,3,5,0,2,0,4,3,-1,26.0
Jordan Poole,GSW,GSW @ LAL,03/05/2022,L,32,23,9,15,60.0,4,8,50.0,1,1,100,0,1,1,5,1,0,2,1,2,32.7
Talen Horton-Tucker,LAL,LAL vs. GSW,03/05/2022,W,18,2,0,3,0.0,0,1,0.0,2,2,100,0,1,1,2,1,0,2,5,-11,7.2
Dorian Finney-Smith,DAL,DAL vs. SAC,03/05/2022,W,33,17,6,13,46.2,5,11,45.5,0,0,-,0,6,6,2,2,0,1,4,-6,32.2
Juan Toscano-Anderson,GSW,GSW @ LAL,03/05/2022,L,22,5,1,3,33.3,0,0,-,3,8,37.5,1,4,5,5,2,0,1,3,4,23.5
Devin Vassell,SAS,SAS @ CHA,03/05/2022,L,29,14,6,13,46.2,2,6,33.3,0,0,-,1,3,4,0,1,1,2,0,-3,22.8
Klay Thompson,GSW,GSW @ LAL,03/05/2022,L,31,7,3,13,23.1,1,5,20.0,0,0,-,1,5,6,4,1,3,4,3,-5,28.2
Avery Bradley,LAL,LAL vs. GSW,03/05/2022,W,16,0,0,2,0.0,0,2,0.0,0,0,-,1,4,5,1,0,0,0,0,-7,7.5
D.J. Augustin,LAL,LAL vs. GSW,03/05/2022,W,19,6,2,4,50.0,2,4,50.0,0,0,-,0,2,2,4,0,0,1,1,-10,13.4
Sterling Brown,DAL,DAL vs. SAC,03/05/2022,W,9,2,1,3,33.3,0,1,0.0,0,0,-,1,3,4,0,0,1,0,1,2,9.8
Kelly Olynyk,DET,DET vs. IND,03/04/2022,W,14,6,2,4,50.0,2,2,100,0,0,-,1,3,4,3,0,2,2,4,2,19.3
Cory Joseph,DET,DET vs. IND,03/04/2022,W,27,7,2,6,33.3,1,4,25.0,2,2,100,0,0,0,2,1,0,1,2,4,12.0
Jerami Grant,DET,DET vs. IND,03/04/2022,W,26,8,2,7,28.6,0,1,0.0,4,6,66.7,2,3,5,5,1,3,0,2,5,33.5
Buddy Hield,IND,IND @ DET,03/04/2022,L,38,16,7,20,35.0,1,10,10.0,1,1,100,2,5,7,9,1,0,3,1,7,37.9
Saddiq Bey,DET,DET vs. IND,03/04/2022,W,36,25,8,15,53.3,6,8,75.0,3,4,75.0,1,1,2,4,0,1,1,0,9,35.4
Isaiah Stewart,DET,DET vs. IND,03/04/2022,W,27,8,4,7,57.1,0,0,-,0,1,0.0,7,6,13,2,0,1,3,5,8,26.6
Vit Krejci,OKC,OKC vs. MIN,03/04/2022,L,28,0,0,3,0.0,0,2,0.0,0,0,-,0,0,0,1,1,0,0,0,-31,4.5
Isaiah Roby,OKC,OKC vs. MIN,03/04/2022,L,37,21,7,15,46.7,1,3,33.3,6,7,85.7,4,6,10,1,3,0,3,4,-17,40.5
Patrick Beverley,MIN,MIN @ OKC,03/04/2022,W,24,7,2,8,25.0,2,7,28.6,1,2,50.0,0,1,1,8,1,0,3,4,8,20.2
D'Angelo Russell,MIN,MIN @ OKC,03/04/2022,W,25,17,5,11,45.5,2,7,28.6,5,5,100,1,1,2,7,3,0,2,1,13,36.9
Malik Beasley,MIN,MIN @ OKC,03/04/2022,W,23,15,5,11,45.5,5,10,50.0,0,0,-,0,5,5,3,0,0,0,0,21,25.5
Taurean Prince,MIN,MIN @ OKC,03/04/2022,W,20,18,7,10,70.0,3,5,60.0,1,1,100,0,5,5,1,1,2,3,2,21,31.5
Jordan McLaughlin,MIN,MIN @ OKC,03/04/2022,W,23,5,2,3,66.7,1,1,100,0,0,-,0,1,1,1,1,1,0,1,28,13.7
Naz Reid,MIN,MIN @ OKC,03/04/2022,W,18,20,8,8,100,2,2,100,2,2,100,0,5,5,2,0,0,1,0,29,28.0
Lindy Waters III,OKC,OKC vs. MIN,03/04/2022,L,27,5,2,9,22.2,1,8,12.5,0,0,-,0,3,3,1,0,1,2,2,-36,11.1
Tre Mann,OKC,OKC vs. MIN,03/04/2022,L,32,15,5,13,38.5,3,7,42.9,2,2,100,1,5,6,2,3,0,8,1,-15,26.2
Olivier Sarr,OKC,OKC vs. MIN,03/04/2022,L,16,5,2,2,100,0,0,-,1,2,50.0,1,3,4,0,1,0,1,2,-28,11.8
Khris Middleton,MIL,MIL @ CHI,03/04/2022,W,39,22,9,15,60.0,1,4,25.0,3,4,75.0,1,5,6,7,0,0,6,4,10,33.7
Davon Reed,DEN,DEN vs. HOU,03/04/2022,W,20,6,2,6,33.3,2,4,50.0,0,0,-,0,3,3,1,1,0,0,1,6,14.1
Garrison Mathews,HOU,HOU @ DEN,03/04/2022,L,29,3,1,5,20.0,0,4,0.0,1,1,100,0,0,0,1,1,0,0,2,-8,7.5
KJ Martin,HOU,HOU @ DEN,03/04/2022,L,19,9,3,4,75.0,2,3,66.7,1,2,50.0,2,2,4,2,0,0,0,0,-4,16.8
Facundo Campazzo,DEN,DEN vs. HOU,03/04/2022,W,19,0,0,1,0.0,0,0,-,0,2,0.0,0,2,2,4,0,0,0,2,7,8.4
Josh Christopher,HOU,HOU @ DEN,03/04/2022,L,18,2,1,6,16.7,0,2,0.0,0,0,-,0,2,2,3,0,0,2,2,-11,6.9
Cade Cunningham,DET,DET vs. IND,03/04/2022,W,32,20,8,20,40.0,2,4,50.0,2,2,100,1,8,9,3,1,0,4,1,9,34.3
Terry Taylor,IND,IND @ DET,03/04/2022,L,16,6,3,6,50.0,0,0,-,0,2,0.0,2,2,4,1,0,0,0,3,11,12.3
Lance Stephenson,IND,IND @ DET,03/04/2022,L,9,0,0,4,0.0,0,3,0.0,0,0,-,0,1,1,0,0,0,0,0,-8,1.2
Rodney McGruder,DET,DET vs. IND,03/04/2022,W,16,6,2,4,50.0,2,4,50.0,0,0,-,2,1,3,0,0,1,0,1,-4,12.6
Malcolm Brogdon,IND,IND @ DET,03/04/2022,L,36,26,9,23,39.1,2,5,40.0,6,8,75.0,3,2,5,4,1,0,1,4,-7,40.0
Marvin Bagley III,DET,DET vs. IND,03/04/2022,W,22,18,9,16,56.3,0,2,0.0,0,1,0.0,3,5,8,2,1,0,1,2,0,32.6
Hamidou Diallo,DET,DET vs. IND,03/04/2022,W,12,5,2,5,40.0,0,1,0.0,1,2,50.0,0,3,3,3,0,0,0,3,-5,13.1
Oshae Brissett,IND,IND @ DET,03/04/2022,L,29,10,2,5,40.0,1,3,33.3,5,5,100,4,4,8,2,0,1,2,1,-14,23.6
Killian Hayes,DET,DET vs. IND,03/04/2022,W,21,3,1,6,16.7,1,2,50.0,0,0,-,1,3,4,4,1,1,1,2,1,18.8
Jalen Smith,IND,IND @ DET,03/04/2022,L,29,12,5,12,41.7,1,5,20.0,1,2,50.0,3,8,11,0,0,1,1,2,3,27.2
Isaiah Livers,DET,DET vs. IND,03/04/2022,W,6,5,2,4,50.0,1,2,50.0,0,0,-,1,0,1,0,0,0,0,0,-4,6.2
Duane Washington Jr.,IND,IND @ DET,03/04/2022,L,20,16,6,12,50.0,4,8,50.0,0,0,-,0,1,1,1,1,1,0,0,-2,24.7
Tyrese Haliburton,IND,IND @ DET,03/04/2022,L,37,8,3,8,37.5,1,5,20.0,1,2,50.0,1,6,7,7,1,2,4,2,-8,31.9
Isaiah Jackson,IND,IND @ DET,03/04/2022,L,27,12,4,10,40.0,0,1,0.0,4,8,50.0,6,5,11,0,0,4,1,3,-7,36.2
Nathan Knight,MIN,MIN @ OKC,03/04/2022,W,5,1,0,0,-,0,0,-,1,2,50.0,1,1,2,1,1,0,2,0,8,5.9
Leandro Bolmaro,MIN,MIN @ OKC,03/04/2022,W,5,6,2,4,50.0,2,3,66.7,0,0,-,0,1,1,1,1,0,0,0,8,11.7
Jaden McDaniels,MIN,MIN @ OKC,03/04/2022,W,23,16,6,12,50.0,3,7,42.9,1,2,50.0,0,1,1,2,2,1,2,4,0,27.2
Jarrett Allen,CLE,CLE @ PHI,03/04/2022,L,35,20,9,11,81.8,0,0,-,2,3,66.7,1,6,7,0,1,1,0,2,1,34.4
Lauri Markkanen,CLE,CLE @ PHI,03/04/2022,L,18,6,3,7,42.9,0,1,0.0,0,0,-,3,4,7,0,1,0,1,4,7,16.4
Furkan Korkmaz,PHI,PHI vs. CLE,03/04/2022,W,7,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-3,0.0
Joel Embiid,PHI,PHI vs. CLE,03/04/2022,W,36,22,7,14,50.0,0,4,0.0,8,9,88.9,2,7,9,5,2,0,2,4,-1,44.3
Paul Millsap,PHI,PHI vs. CLE,03/04/2022,W,8,2,1,2,50.0,0,0,-,0,0,-,1,1,2,0,1,0,1,0,5,6.4
Evan Mobley,CLE,CLE @ PHI,03/04/2022,L,32,7,2,7,28.6,0,2,0.0,3,4,75.0,2,2,4,1,0,2,2,4,-8,17.3
Serge Ibaka,MIL,MIL @ CHI,03/04/2022,W,12,0,0,3,0.0,0,1,0.0,0,0,-,1,1,2,0,0,0,2,1,-12,0.4
Wesley Matthews,MIL,MIL @ CHI,03/04/2022,W,23,7,2,7,28.6,1,4,25.0,2,2,100,1,0,1,1,1,0,0,1,4,12.7
Nikola Vucevic,CHI,CHI vs. MIL,03/04/2022,L,34,19,8,13,61.5,2,4,50.0,1,2,50.0,2,7,9,2,2,0,3,3,11,35.8
Zach LaVine,CHI,CHI vs. MIL,03/04/2022,L,38,30,13,26,50.0,3,10,30.0,1,3,33.3,0,8,8,6,1,0,1,3,6,50.6
Bryn Forbes,DEN,DEN vs. HOU,03/04/2022,W,19,7,3,9,33.3,1,4,25.0,0,0,-,0,0,0,0,0,0,1,1,4,6.0
Eric Gordon,HOU,HOU @ DEN,03/04/2022,L,30,11,4,7,57.1,3,5,60.0,0,0,-,0,1,1,0,1,0,5,3,-9,10.2
Willy Hernangomez,NOP,NOP vs. UTA,03/04/2022,W,24,13,5,9,55.6,0,1,0.0,3,4,75.0,4,5,9,0,1,1,1,3,14,28.8
Tony Snell,NOP,NOP vs. UTA,03/04/2022,W,19,11,4,8,50.0,3,6,50.0,0,0,-,0,4,4,0,0,0,0,1,7,15.8
