PLAYER,TEAM,MATCH UP,GAME DATE,WL,MIN,PTS,FGM,FGA,FGP,ThreePM,ThreePA,ThreePP,FTM,FTA,FTP,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PlusMinus,FP
Jalen McDaniels,PHI,PHI @ DEN,03/27/2023,L,22,14,6,8,75.0,1,1,100,1,1,100,1,1,2,1,1,0,1,2,15,19.9
Shake Milton,PHI,PHI @ DEN,03/27/2023,L,22,2,0,7,0.0,0,3,0.0,2,2,100,3,3,6,3,1,0,2,2,6,14.7
Bruce Brown,DEN,DEN vs. PHI,03/27/2023,W,29,18,5,10,50.0,2,5,40.0,6,7,85.7,1,3,4,5,1,0,2,3,-7,31.3
Danuel House Jr.,PHI,PHI @ DEN,03/27/2023,L,17,8,3,8,37.5,1,4,25.0,1,2,50.0,1,0,1,1,1,0,1,0,0,12.7
Georges Niang,PHI,PHI @ DEN,03/27/2023,L,23,8,3,5,60.0,2,4,50.0,0,0,-,0,4,4,0,0,0,0,2,-7,12.8
Kentavious Caldwell-Pope,DEN,DEN vs. PHI,03/27/2023,W,32,5,2,8,25.0,1,4,25.0,0,0,-,1,0,1,2,1,1,0,1,8,15.2
Jeff Green,DEN,DEN vs. PHI,03/27/2023,W,24,8,2,5,40.0,0,2,0.0,4,4,100,0,2,2,3,1,0,1,0,-15,16.9
Jaden Springer,PHI,PHI @ DEN,03/27/2023,L,6,2,0,1,0.0,0,0,-,2,2,100,0,2,2,1,0,0,0,0,11,5.9
Tyrese Maxey,PHI,PHI @ DEN,03/27/2023,L,34,29,12,21,57.1,2,6,33.3,3,5,60.0,1,3,4,5,3,0,0,1,-10,50.3
Michael Porter Jr.,DEN,DEN vs. PHI,03/27/2023,W,31,15,6,14,42.9,3,7,42.9,0,0,-,1,5,6,0,0,0,1,1,13,21.2
De'Anthony Melton,PHI,PHI @ DEN,03/27/2023,L,26,7,3,12,25.0,0,5,0.0,1,1,100,1,1,2,2,1,0,4,4,-17,11.4
McKinley Wright IV,DAL,DAL @ IND,03/27/2023,W,5,2,1,2,50.0,0,1,0.0,0,0,-,0,0,0,3,0,1,2,0,-6,7.5
Jaden Hardy,DAL,DAL @ IND,03/27/2023,W,24,20,8,12,66.7,4,6,66.7,0,0,-,0,4,4,4,3,0,4,2,24,35.8
Isaiah Jackson,IND,IND vs. DAL,03/27/2023,L,24,8,4,11,36.4,0,0,-,0,1,0.0,9,3,12,1,1,1,1,4,-24,28.9
Furkan Korkmaz,PHI,PHI @ DEN,03/27/2023,L,7,6,2,2,100,0,0,-,2,2,100,0,1,1,1,1,0,0,1,10,11.7
Josh Green,DAL,DAL @ IND,03/27/2023,W,21,2,1,1,100,0,0,-,0,0,-,0,4,4,1,0,0,0,3,26,8.3
Aaron Nesmith,IND,IND vs. DAL,03/27/2023,L,34,4,1,10,10.0,1,5,20.0,1,1,100,0,1,1,3,0,1,1,4,-35,11.7
Jordan Nwora,IND,IND vs. DAL,03/27/2023,L,31,13,5,11,45.5,2,4,50.0,1,2,50.0,2,7,9,1,0,0,3,2,-17,22.3
Oshae Brissett,IND,IND vs. DAL,03/27/2023,L,19,10,1,5,20.0,0,3,0.0,8,8,100,0,0,0,1,1,0,0,0,-19,14.5
Frank Ntilikina,DAL,DAL @ IND,03/27/2023,W,16,5,1,4,25.0,1,2,50.0,2,2,100,0,1,1,2,1,0,0,1,31,12.2
T.J. McConnell,IND,IND vs. DAL,03/27/2023,L,28,15,7,13,53.8,1,1,100,0,0,-,1,4,5,7,2,0,3,2,-14,34.5
Kyrie Irving,DAL,DAL @ IND,03/27/2023,W,30,16,7,11,63.6,1,2,50.0,1,1,100,1,2,3,6,2,3,0,2,26,43.6
JaVale McGee,DAL,DAL @ IND,03/27/2023,W,13,10,4,5,80.0,0,0,-,2,3,66.7,0,2,2,0,0,2,2,3,13,16.4
Bennedict Mathurin,IND,IND vs. DAL,03/27/2023,L,38,26,9,19,47.4,2,8,25.0,6,7,85.7,1,3,4,2,1,1,4,1,2,35.8
Jalen Smith,IND,IND vs. DAL,03/27/2023,L,24,11,4,8,50.0,1,3,33.3,2,4,50.0,0,6,6,0,0,0,1,2,1,17.2
Andrew Nembhard,IND,IND vs. DAL,03/27/2023,L,36,17,8,16,50.0,1,4,25.0,0,0,-,1,4,5,5,1,0,0,3,5,33.5
Theo Pinson,DAL,DAL @ IND,03/27/2023,W,7,0,0,0,-,0,0,-,0,0,-,0,2,2,1,0,0,1,3,-4,2.9
Luka Doncic,DAL,DAL @ IND,03/27/2023,W,28,25,8,17,47.1,4,10,40.0,5,5,100,2,5,7,6,1,0,0,0,9,45.4
Christian Wood,DAL,DAL @ IND,03/27/2023,W,12,6,3,6,50.0,0,1,0.0,0,0,-,0,1,1,2,0,1,0,0,9,13.2
Dwight Powell,DAL,DAL @ IND,03/27/2023,W,12,4,2,3,66.7,0,0,-,0,0,-,1,1,2,0,0,0,0,2,6,6.4
Jamal Murray,DEN,DEN vs. PHI,03/27/2023,W,36,19,8,14,57.1,3,6,50.0,0,0,-,0,5,5,7,2,0,4,3,6,37.5
Landry Shamet,PHX,PHX @ UTA,03/27/2023,W,14,0,0,2,0.0,0,1,0.0,0,0,-,0,2,2,4,0,0,0,1,14,8.4
Boban Marjanovic,HOU,HOU @ NYK,03/27/2023,L,11,0,0,2,0.0,0,0,-,0,0,-,1,2,3,1,0,0,0,2,7,5.1
Julius Randle,NYK,NYK vs. HOU,03/27/2023,W,28,26,10,19,52.6,3,8,37.5,3,3,100,0,4,4,3,1,0,1,0,11,37.3
Josh Okogie,PHX,PHX @ UTA,03/27/2023,W,21,9,3,6,50.0,1,3,33.3,2,4,50.0,1,1,2,2,1,0,0,0,-12,17.4
Brook Lopez,MIL,MIL @ DET,03/27/2023,W,35,24,8,11,72.7,0,1,0.0,8,10,80.0,5,9,14,2,1,2,1,3,12,51.8
Goran Dragic,MIL,MIL @ DET,03/27/2023,W,9,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,3,0,0,0,2,1,4.5
Jae Crowder,MIL,MIL @ DET,03/27/2023,W,12,2,1,2,50.0,0,1,0.0,0,0,-,1,2,3,1,0,0,1,1,-1,6.1
Thanasis Antetokounmpo,MIL,MIL @ DET,03/27/2023,W,1,2,1,1,100,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-3,2.0
Pat Connaughton,MIL,MIL @ DET,03/27/2023,W,18,7,3,8,37.5,1,6,16.7,0,0,-,2,3,5,0,0,0,0,2,-9,13.0
Lindell Wigginton,MIL,MIL @ DET,03/27/2023,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,1,-3,1.5
Torrey Craig,PHX,PHX @ UTA,03/27/2023,W,17,4,2,6,33.3,0,2,0.0,0,0,-,1,2,3,0,1,1,0,2,-12,13.6
Lauri Markkanen,UTA,UTA vs. PHX,03/27/2023,L,36,25,6,22,27.3,2,10,20.0,11,12,91.7,3,6,9,2,0,0,1,1,-4,37.8
Damion Lee,PHX,PHX @ UTA,03/27/2023,W,4,3,1,1,100,1,1,100,0,0,-,0,0,0,0,0,0,0,0,3,3.0
Kris Dunn,UTA,UTA vs. PHX,03/27/2023,L,22,9,4,6,66.7,0,0,-,1,2,50.0,1,2,3,5,0,0,0,1,-14,20.1
Devin Booker,PHX,PHX @ UTA,03/27/2023,W,34,24,7,19,36.8,2,6,33.3,8,8,100,4,3,7,5,2,1,4,3,10,44.9
Chris Paul,PHX,PHX @ UTA,03/27/2023,W,27,9,4,12,33.3,1,4,25.0,0,0,-,1,2,3,10,2,2,0,1,-1,39.6
Xavier Moon,LAC,LAC vs. CHI,03/27/2023,W,2,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-4,1.2
Patrick Williams,CHI,CHI @ LAC,03/27/2023,L,30,16,7,8,87.5,2,2,100,0,0,-,0,2,2,1,1,1,1,2,-4,24.9
Ayo Dosunmu,CHI,CHI @ LAC,03/27/2023,L,18,0,0,5,0.0,0,1,0.0,0,0,-,0,0,0,1,2,0,0,0,-3,7.5
Bones Hyland,LAC,LAC vs. CHI,03/27/2023,W,24,13,5,11,45.5,2,7,28.6,1,2,50.0,0,2,2,8,3,0,1,2,2,35.4
Dalen Terry,CHI,CHI @ LAC,03/27/2023,L,4,2,1,2,50.0,0,0,-,0,0,-,1,1,2,1,0,0,0,1,9,5.9
Moussa Diabate,LAC,LAC vs. CHI,03/27/2023,W,4,2,1,2,50.0,0,0,-,0,0,-,0,0,0,1,1,1,0,0,-9,9.5
DeMar DeRozan,CHI,CHI @ LAC,03/27/2023,L,33,21,8,16,50.0,2,5,40.0,3,3,100,0,5,5,7,2,0,2,0,-9,41.5
Andre Drummond,CHI,CHI @ LAC,03/27/2023,L,14,11,4,6,66.7,0,0,-,3,6,50.0,3,5,8,0,1,1,1,0,-1,25.6
Mason Plumlee,LAC,LAC vs. CHI,03/27/2023,W,19,10,5,7,71.4,0,0,-,0,0,-,2,3,5,2,0,1,3,1,7,19.0
Coby White,CHI,CHI @ LAC,03/27/2023,L,28,7,3,8,37.5,0,3,0.0,1,1,100,0,1,1,5,0,0,1,2,-9,14.7
Derrick Jones Jr.,CHI,CHI @ LAC,03/27/2023,L,20,3,1,4,25.0,0,2,0.0,1,2,50.0,2,1,3,1,1,0,1,0,-3,10.1
Johnny Juzang,UTA,UTA vs. PHX,03/27/2023,L,13,5,2,7,28.6,1,5,20.0,0,0,-,0,1,1,1,0,0,0,1,-16,7.7
Ish Wainright,PHX,PHX @ UTA,03/27/2023,W,18,9,3,6,50.0,3,5,60.0,0,0,-,2,5,7,1,0,1,0,2,10,21.9
Talen Horton-Tucker,UTA,UTA vs. PHX,03/27/2023,L,35,16,7,18,38.9,2,7,28.6,0,4,0.0,2,6,8,8,1,0,3,1,-9,37.6
Juan Toscano-Anderson,UTA,UTA vs. PHX,03/27/2023,L,23,6,3,5,60.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,3,-19,7.2
Robert Covington,LAC,LAC vs. CHI,03/27/2023,W,11,0,0,2,0.0,0,1,0.0,0,0,-,0,2,2,1,0,0,1,1,-9,2.9
Nikola Vucevic,CHI,CHI @ LAC,03/27/2023,L,30,20,9,13,69.2,2,3,66.7,0,0,-,1,7,8,5,0,0,3,3,-17,34.1
James Wiseman,DET,DET vs. MIL,03/27/2023,L,20,14,5,12,41.7,0,1,0.0,4,4,100,3,3,6,1,1,0,1,1,-18,24.7
Killian Hayes,DET,DET vs. MIL,03/27/2023,L,37,14,6,17,35.3,0,3,0.0,2,5,40.0,0,3,3,5,2,0,0,4,-1,31.1
Isaiah Livers,DET,DET vs. MIL,03/27/2023,L,35,9,4,5,80.0,1,1,100,0,0,-,1,5,6,2,0,0,0,2,8,19.2
Jaden Ivey,DET,DET vs. MIL,03/27/2023,L,32,32,9,19,47.4,3,6,50.0,11,12,91.7,1,7,8,8,0,0,4,4,1,49.6
Joe Ingles,MIL,MIL @ DET,03/27/2023,W,20,3,1,7,14.3,1,5,20.0,0,0,-,0,1,1,4,1,0,1,3,-5,12.2
Wesley Matthews,MIL,MIL @ DET,03/27/2023,W,16,4,1,3,33.3,0,2,0.0,2,2,100,0,2,2,1,2,1,0,2,8,16.9
Cory Joseph,DET,DET vs. MIL,03/27/2023,L,24,4,1,7,14.3,1,4,25.0,1,1,100,1,1,2,1,0,0,1,1,-14,6.9
Khris Middleton,MIL,MIL @ DET,03/27/2023,W,33,34,13,23,56.5,1,7,14.3,7,8,87.5,3,5,8,5,0,0,2,2,11,49.1
Bobby Portis,MIL,MIL @ DET,03/27/2023,W,31,21,7,14,50.0,3,7,42.9,4,4,100,3,11,14,2,0,1,0,1,-1,43.8
Grayson Allen,MIL,MIL @ DET,03/27/2023,W,30,7,2,9,22.2,2,7,28.6,1,2,50.0,0,2,2,7,1,0,3,3,16,19.9
Marvin Bagley III,DET,DET vs. MIL,03/27/2023,L,36,16,6,11,54.5,1,2,50.0,3,4,75.0,2,7,9,2,1,0,0,0,-4,32.8
R.J. Hampton,DET,DET vs. MIL,03/27/2023,L,15,3,1,7,14.3,0,5,0.0,1,2,50.0,0,3,3,0,0,0,2,0,-19,4.6
Eugene Omoruyi,DET,DET vs. MIL,03/27/2023,L,14,7,1,3,33.3,1,2,50.0,4,4,100,0,0,0,0,0,0,1,4,-7,6.0
Jalen Duren,DET,DET vs. MIL,03/27/2023,L,28,18,8,11,72.7,0,0,-,2,4,50.0,6,4,10,3,1,0,1,4,9,36.5
Jevon Carter,MIL,MIL @ DET,03/27/2023,W,34,22,8,15,53.3,6,8,75.0,0,0,-,1,0,1,2,0,0,0,3,19,26.2
Russell Westbrook,LAC,LAC vs. CHI,03/27/2023,W,33,12,6,11,54.5,0,3,0.0,0,3,0.0,1,4,5,10,3,0,3,0,16,39.0
Eric Gordon,LAC,LAC vs. CHI,03/27/2023,W,28,22,7,12,58.3,5,9,55.6,3,3,100,0,0,0,3,0,0,0,3,11,26.5
Nicolas Batum,LAC,LAC vs. CHI,03/27/2023,W,31,24,8,10,80.0,8,10,80.0,0,0,-,0,3,3,5,2,0,1,2,22,40.1
Patrick Beverley,CHI,CHI @ LAC,03/27/2023,L,30,9,3,6,50.0,3,5,60.0,0,0,-,0,0,0,2,2,1,1,2,-9,20.0
Deandre Ayton,PHX,PHX @ UTA,03/27/2023,W,30,14,5,10,50.0,0,0,-,4,4,100,2,6,8,0,0,0,1,1,-3,22.6
Jarrell Brantley,UTA,UTA vs. PHX,03/27/2023,L,10,2,1,2,50.0,0,1,0.0,0,0,-,0,1,1,0,0,0,0,0,8,3.2
Naz Reid,MIN,MIN @ SAC,03/27/2023,W,21,18,7,12,58.3,2,5,40.0,2,4,50.0,0,4,4,1,1,1,0,1,-8,30.3
Jaylen Nowell,MIN,MIN @ SAC,03/27/2023,W,16,14,6,11,54.5,1,3,33.3,1,2,50.0,2,2,4,1,0,0,1,3,1,19.3
Jordan McLaughlin,MIN,MIN @ SAC,03/27/2023,W,16,3,1,2,50.0,1,1,100,0,0,-,0,1,1,4,0,0,0,2,1,10.2
Kevin Huerter,SAC,SAC vs. MIN,03/27/2023,L,27,13,4,7,57.1,3,5,60.0,2,2,100,0,3,3,1,0,0,1,5,-7,17.1
Malik Monk,SAC,SAC vs. MIN,03/27/2023,L,27,12,4,13,30.8,0,4,0.0,4,4,100,0,1,1,3,0,0,2,2,-6,15.7
De'Aaron Fox,SAC,SAC vs. MIN,03/27/2023,L,35,29,10,20,50.0,1,6,16.7,8,10,80.0,0,4,4,6,0,1,1,1,-1,44.8
Trey Lyles,SAC,SAC vs. MIN,03/27/2023,L,22,5,1,6,16.7,0,2,0.0,3,4,75.0,4,7,11,0,2,0,3,2,6,21.2
Rudy Gobert,MIN,MIN @ SAC,03/27/2023,W,35,16,5,9,55.6,0,0,-,6,8,75.0,4,12,16,4,0,2,2,4,9,45.2
Alex Len,SAC,SAC vs. MIN,03/27/2023,L,7,4,1,1,100,0,0,-,2,4,50.0,1,1,2,0,0,2,0,1,0,12.4
Keegan Murray,SAC,SAC vs. MIN,03/27/2023,L,28,3,1,8,12.5,1,6,16.7,0,0,-,2,4,6,0,1,0,0,3,0,13.2
Davion Mitchell,SAC,SAC vs. MIN,03/27/2023,L,13,4,1,1,100,0,0,-,2,2,100,0,0,0,1,0,0,0,1,-4,5.5
Kessler Edwards,SAC,SAC vs. MIN,03/27/2023,L,6,2,1,2,50.0,0,1,0.0,0,0,-,0,0,0,0,0,1,0,0,-3,5.0
Anthony Edwards,MIN,MIN @ SAC,03/27/2023,W,39,17,6,15,40.0,1,3,33.3,4,8,50.0,1,4,5,7,0,0,1,4,6,32.5
Nickeil Alexander-Walker,MIN,MIN @ SAC,03/27/2023,W,10,0,0,4,0.0,0,3,0.0,0,0,-,0,1,1,0,0,0,1,1,-3,0.2
Domantas Sabonis,SAC,SAC vs. MIN,03/27/2023,L,40,24,11,14,78.6,0,0,-,2,3,66.7,3,7,10,4,1,0,3,6,-7,42.0
Kyle Anderson,MIN,MIN @ SAC,03/27/2023,W,36,15,5,10,50.0,2,3,66.7,3,4,75.0,3,1,4,11,2,0,1,4,0,41.3
Harrison Barnes,SAC,SAC vs. MIN,03/27/2023,L,35,19,5,12,41.7,0,3,0.0,9,11,81.8,2,3,5,1,0,0,0,2,2,26.5
Mike Conley,MIN,MIN @ SAC,03/27/2023,W,28,16,6,8,75.0,1,2,50.0,3,4,75.0,0,2,2,3,1,0,0,3,8,25.9
Mitchell Robinson,NYK,NYK vs. HOU,03/27/2023,W,20,3,1,1,100,0,0,-,1,2,50.0,1,5,6,0,0,3,0,3,1,19.2
Quentin Grimes,NYK,NYK vs. HOU,03/27/2023,W,38,14,5,12,41.7,4,9,44.4,0,0,-,1,8,9,6,2,0,1,2,13,38.8
Jalen Green,HOU,HOU @ NYK,03/27/2023,L,35,19,4,11,36.4,1,5,20.0,10,12,83.3,0,3,3,4,1,0,2,0,-20,29.6
Jericho Sims,NYK,NYK vs. HOU,03/27/2023,W,4,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-11,0.0
Usman Garuba,HOU,HOU @ NYK,03/27/2023,L,14,2,1,4,25.0,0,2,0.0,0,0,-,0,1,1,3,0,1,0,1,3,10.7
Jabari Smith Jr.,HOU,HOU @ NYK,03/27/2023,L,30,14,6,13,46.2,0,1,0.0,2,2,100,4,7,11,6,1,1,0,2,-18,42.2
Trevor Keels,NYK,NYK vs. HOU,03/27/2023,W,4,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-11,0.0
Kevin Porter Jr.,HOU,HOU @ NYK,03/27/2023,L,35,26,8,14,57.1,3,7,42.9,7,8,87.5,0,0,0,4,0,1,2,3,-20,33.0
Josh Hart,NYK,NYK vs. HOU,03/27/2023,W,25,9,4,4,100,1,1,100,0,0,-,2,3,5,2,2,2,1,3,25,29.0
RJ Barrett,NYK,NYK vs. HOU,03/27/2023,W,29,19,6,12,50.0,1,3,33.3,6,9,66.7,0,3,3,5,1,0,3,0,17,30.1
Obi Toppin,NYK,NYK vs. HOU,03/27/2023,W,20,15,6,12,50.0,3,8,37.5,0,0,-,0,2,2,0,0,1,0,1,11,20.4
Daishen Nix,HOU,HOU @ NYK,03/27/2023,L,13,0,0,2,0.0,0,2,0.0,0,0,-,1,1,2,2,0,0,1,1,-2,4.4
KJ Martin,HOU,HOU @ NYK,03/27/2023,L,33,18,7,11,63.6,1,3,33.3,3,4,75.0,1,5,6,2,1,0,1,1,-28,30.2
Josh Christopher,HOU,HOU @ NYK,03/27/2023,L,13,12,6,10,60.0,0,1,0.0,0,0,-,1,0,1,0,1,0,2,2,-2,14.2
Miles McBride,NYK,NYK vs. HOU,03/27/2023,W,18,3,1,4,25.0,0,2,0.0,1,2,50.0,0,2,2,4,2,1,2,3,4,18.4
Alperen Sengun,HOU,HOU @ NYK,03/27/2023,L,28,11,5,9,55.6,1,1,100,0,1,0.0,1,4,5,1,0,1,5,2,-24,16.5
Isaiah Hartenstein,NYK,NYK vs. HOU,03/27/2023,W,24,8,3,3,100,0,0,-,2,3,66.7,3,3,6,6,2,0,1,4,32,29.2
Tari Eason,HOU,HOU @ NYK,03/27/2023,L,28,13,5,11,45.5,1,4,25.0,2,2,100,4,4,8,1,2,0,1,4,-6,29.1
Immanuel Quickley,NYK,NYK vs. HOU,03/27/2023,W,30,40,14,18,77.8,5,7,71.4,7,9,77.8,0,2,2,9,1,1,1,3,18,60.9
Zach LaVine,CHI,CHI @ LAC,03/27/2023,L,32,23,8,14,57.1,0,2,0.0,7,9,77.8,1,4,5,3,0,0,4,1,-14,29.5
Ivica Zubac,LAC,LAC vs. CHI,03/27/2023,W,24,11,5,6,83.3,0,0,-,1,5,20.0,1,6,7,1,0,0,2,3,16,18.9
Amir Coffey,LAC,LAC vs. CHI,03/27/2023,W,4,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,1,1,0,-9,2.0
Terance Mann,LAC,LAC vs. CHI,03/27/2023,W,26,8,3,7,42.9,2,5,40.0,0,0,-,1,4,5,4,0,0,2,2,-2,18.0
Damian Jones,UTA,UTA vs. PHX,03/27/2023,L,18,3,1,2,50.0,1,2,50.0,0,0,-,2,3,5,0,0,0,2,3,-21,7.0
Cameron Payne,PHX,PHX @ UTA,03/27/2023,W,21,12,4,9,44.4,1,3,33.3,3,3,100,0,3,3,5,0,0,0,1,15,23.1
T.J. Warren,PHX,PHX @ UTA,03/27/2023,W,21,9,4,9,44.4,0,2,0.0,1,1,100,2,2,4,1,0,1,0,3,24,18.3
Kelly Olynyk,UTA,UTA vs. PHX,03/27/2023,L,29,10,3,6,50.0,0,3,0.0,4,4,100,0,7,7,7,0,0,3,2,-3,25.9
Terrence Ross,PHX,PHX @ UTA,03/27/2023,W,15,13,5,14,35.7,2,9,22.2,1,1,100,2,3,5,1,0,0,1,2,5,19.5
Bismack Biyombo,PHX,PHX @ UTA,03/27/2023,W,18,11,5,7,71.4,0,0,-,1,1,100,3,2,5,2,1,1,0,4,17,26.0
Walker Kessler,UTA,UTA vs. PHX,03/27/2023,L,30,18,8,10,80.0,0,0,-,2,5,40.0,1,7,8,1,1,7,0,2,7,53.1
Ochai Agbaji,UTA,UTA vs. PHX,03/27/2023,L,24,9,3,8,37.5,3,7,42.9,0,0,-,1,3,4,1,0,0,4,5,1,11.3
Kawhi Leonard,LAC,LAC vs. CHI,03/27/2023,W,33,22,8,13,61.5,3,5,60.0,3,3,100,1,6,7,6,1,1,1,3,19,44.4
Anthony Edwards,MIN,MIN @ GSW,03/26/2023,W,35,13,5,14,35.7,2,8,25.0,1,2,50.0,1,3,4,3,1,0,3,1,12,22.3
Jordan Poole,GSW,GSW vs. MIN,03/26/2023,L,31,27,8,16,50.0,3,8,37.5,8,9,88.9,0,4,4,2,2,0,3,2,-11,37.8
Nickeil Alexander-Walker,MIN,MIN @ GSW,03/26/2023,W,16,6,2,3,66.7,2,3,66.7,0,0,-,0,2,2,2,0,0,0,1,5,11.4
Donte DiVincenzo,GSW,GSW vs. MIN,03/26/2023,L,21,2,1,1,100,0,0,-,0,0,-,0,3,3,2,0,0,1,3,-1,7.6
Kevon Looney,GSW,GSW vs. MIN,03/26/2023,L,30,3,1,4,25.0,0,0,-,1,2,50.0,1,6,7,2,2,1,1,2,3,22.4
Kyle Anderson,MIN,MIN @ GSW,03/26/2023,W,32,12,5,10,50.0,1,3,33.3,1,2,50.0,2,8,10,7,5,1,2,0,-10,50.5
Jonathan Kuminga,GSW,GSW vs. MIN,03/26/2023,L,15,5,2,4,50.0,0,1,0.0,1,2,50.0,1,0,1,1,2,0,0,2,-8,13.7
Malcolm Brogdon,BOS,BOS vs. SAS,03/26/2023,W,26,20,6,12,50.0,1,3,33.3,7,8,87.5,2,3,5,9,1,1,0,2,22,45.5
Zach Collins,SAS,SAS @ BOS,03/26/2023,L,31,21,8,18,44.4,2,5,40.0,3,5,60.0,0,7,7,4,0,0,4,0,-26,31.4
Derrick White,BOS,BOS vs. SAS,03/26/2023,W,33,19,7,11,63.6,4,6,66.7,1,2,50.0,1,7,8,2,1,2,1,0,41,39.6
Jaden McDaniels,MIN,MIN @ GSW,03/26/2023,W,10,1,0,2,0.0,0,1,0.0,1,4,25.0,0,1,1,0,0,0,1,5,-7,1.2
Jaylen Brown,BOS,BOS vs. SAS,03/26/2023,W,36,41,18,29,62.1,2,10,20.0,3,5,60.0,1,12,13,3,1,0,5,1,28,59.1
Blake Wesley,SAS,SAS @ BOS,03/26/2023,L,6,3,1,2,50.0,0,0,-,1,1,100,0,0,0,0,0,0,1,0,-11,2.0
JD Davison,BOS,BOS vs. SAS,03/26/2023,W,7,5,2,2,100,1,1,100,0,0,-,0,1,1,2,0,0,1,2,11,8.2
Dominick Barlow,SAS,SAS @ BOS,03/26/2023,L,7,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,2,-8,0.0
Doug McDermott,SAS,SAS @ BOS,03/26/2023,L,21,7,2,10,20.0,1,7,14.3,2,2,100,0,1,1,1,0,0,0,2,-21,9.7
DeMar DeRozan,CHI,CHI @ LAL,03/26/2023,W,36,17,7,13,53.8,2,2,100,1,2,50.0,0,6,6,10,0,1,2,1,6,40.2
Patrick Beverley,CHI,CHI @ LAL,03/26/2023,W,23,10,4,7,57.1,1,3,33.3,1,2,50.0,0,4,4,5,1,0,0,4,-2,25.3
Ron Harper Jr.,TOR,TOR vs. WAS,03/26/2023,W,2,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-4,0.0
Anthony Gill,WAS,WAS @ TOR,03/26/2023,L,8,2,1,2,50.0,0,0,-,0,1,0.0,1,2,3,0,0,0,0,0,-6,5.6
Malachi Flynn,TOR,TOR vs. WAS,03/26/2023,W,7,0,0,3,0.0,0,3,0.0,0,0,-,0,0,0,0,0,0,0,0,-10,0.0
Precious Achiuwa,TOR,TOR vs. WAS,03/26/2023,W,6,2,1,2,50.0,0,1,0.0,0,2,0.0,2,0,2,0,0,0,1,1,-10,3.4
Deni Avdija,WAS,WAS @ TOR,03/26/2023,L,34,15,6,13,46.2,1,4,25.0,2,4,50.0,3,6,9,7,1,0,3,2,3,36.3
Fred VanVleet,TOR,TOR vs. WAS,03/26/2023,W,36,28,10,21,47.6,5,9,55.6,3,3,100,0,4,4,7,3,1,1,1,11,54.3
Pascal Siakam,TOR,TOR vs. WAS,03/26/2023,W,34,19,7,17,41.2,1,3,33.3,4,4,100,2,9,11,2,1,0,3,3,-3,35.2
Jakob Poeltl,TOR,TOR vs. WAS,03/26/2023,W,26,12,6,9,66.7,0,0,-,0,0,-,6,6,12,1,1,0,3,2,7,27.9
Delon Wright,WAS,WAS @ TOR,03/26/2023,L,34,5,2,9,22.2,1,4,25.0,0,0,-,0,7,7,8,2,0,1,0,1,30.4
Kristaps Porzingis,WAS,WAS @ TOR,03/26/2023,L,34,26,9,17,52.9,4,7,57.1,4,5,80.0,1,5,6,2,2,0,3,2,1,39.2
Will Barton,TOR,TOR vs. WAS,03/26/2023,W,4,2,1,1,100,0,0,-,0,0,-,0,1,1,1,1,0,0,0,0,7.7
Nikola Vucevic,CHI,CHI @ LAL,03/26/2023,W,15,4,2,5,40.0,0,1,0.0,0,0,-,0,2,2,1,1,0,0,1,-5,10.9
Anthony Davis,LAL,LAL vs. CHI,03/26/2023,L,36,15,6,8,75.0,0,0,-,3,6,50.0,2,7,9,5,1,1,2,5,7,37.3
Andre Drummond,CHI,CHI @ LAL,03/26/2023,W,18,12,5,6,83.3,0,0,-,2,3,66.7,2,6,8,0,2,0,0,3,20,27.6
Dennis Schroder,LAL,LAL vs. CHI,03/26/2023,L,34,17,4,10,40.0,2,6,33.3,7,8,87.5,0,3,3,5,2,0,1,4,13,33.1
Zach LaVine,CHI,CHI @ LAL,03/26/2023,W,37,32,13,19,68.4,2,5,40.0,4,4,100,1,1,2,4,0,0,2,1,-5,38.4
Alex Caruso,CHI,CHI @ LAL,03/26/2023,W,26,7,2,5,40.0,1,3,33.3,2,2,100,2,3,5,1,1,0,1,3,-4,16.5
Troy Brown Jr.,LAL,LAL vs. CHI,03/26/2023,L,32,18,7,13,53.8,4,9,44.4,0,0,-,1,5,6,1,2,2,2,2,3,36.7
Lonnie Walker IV,LAL,LAL vs. CHI,03/26/2023,L,13,2,1,3,33.3,0,1,0.0,0,0,-,0,0,0,0,0,0,0,0,-9,2.0
Patrick Williams,CHI,CHI @ LAL,03/26/2023,W,25,7,3,6,50.0,1,3,33.3,0,0,-,1,2,3,1,1,0,2,2,12,13.1
Austin Reaves,LAL,LAL vs. CHI,03/26/2023,L,37,13,6,10,60.0,1,3,33.3,0,1,0.0,0,3,3,7,0,0,5,2,-11,22.1
